ind_Adj_Close,astsp_Open,astsp_Adj_Close,ast_Open,ast_Adj_Close,usdow_Open,usdow_Adj_Close,usnsdq_Open,usnsdq_Adj_Close,usvix_Open
19981.57,4788.6,4787.8,4811.5,4812.1,13649.7,13712.21,3135.63,3143.18,13.28
20026.609,4783.7,4810.2,4808.4,4833.8,13712.21,13779.33,3155.82,3153.67,12.67
19923.779,4810.2,4835.2,4833.8,4858.9,13779.33,13825.33,3125.67,3130.38,12.73
20103.529,4826.3,4862.1,4849.7,4884.85,13825.33,13895.98,3140.65,3149.71,12.63
20103.35,4842.4,4889,4865.6,4910.8,13895.98,13881.93,3152.17,3154.3,13.29
19990.9,4889.1,4896.7,4910.8,4919.1,13881.93,13954.42,3149.62,3153.66,13.87
20005,4896.7,4878.8,4919.1,4901,13954.42,13910.42,3157.43,3142.31,13.64
19894.98,4878.8,4921.1,4901,4941.9,13910.42,13860.58,3140.67,3142.13,14.43
19781.189,4887.4,4901.9,4909.85,4922.25,13860.58,14009.79,3162.94,3179.1,13.37
19751.189,4896,4882.7,4918.7,4902.6,14009.79,13880.08,3161.72,3131.17,14
19659.82,4882.7,4921,4902.6,4940.5,13880.08,13979.3,3140.9,3171.58,14.21
19639.721,4914.9,4935.7,4935,4955.8,13979.3,13986.52,3159.38,3168.48,14.06
19501.08,5063.4,5081.9,5082.9,5101,13980.53,14011.095,3178.42,3191.035,13.435
19635.721,5081.9,5098.7,5101,5114.4,13981.76,14035.67,3197.46,3213.59,12.81
19642.75,5069.2,4980.1,5083.8,4998.6,14035.67,13927.54,3211.99,3164.41,12.32
19325.359,4980.1,5018.1,4998.6,5036.7,13927.54,13880.62,3154.88,3131.49,14.68
19317.01,5008.45,5010.85,5027.05,5029.25,13880.62,14000.57,3149.09,3161.82,14.6
19331.689,5036.8,5003.6,5055.5,5021.8,14000.57,13784.17,3180.59,3116.25,13.69
19015.141,5011.6,5036.6,5029.1,5053.1,13784.17,13900.13,3126.23,3129.65,17.5
19152.41,5036.6,5104.1,5053.1,5120.4,13900.13,14075.37,3129.72,3162.26,16.57
18918.52,5023.55,5089.75,5040.8,5104.25,14054.49,14089.66,3143.54,3169.74,16.1
18877.961,5010.5,5075.4,5028.5,5088.1,14089.66,14127.82,3159.46,3182.03,16.16
19143.17,5075.4,5116.8,5088.1,5130.9,14127.82,14253.77,3200.38,3224.13,13.44
19252.609,5120,5109.2,5134,5123.1,14253.77,14296.24,3233.31,3222.37,13.18
19413.539,5109.2,5123.4,5123.1,5137.5,14296.24,14329.49,3224.5,3232.09,13.45
19683.23,5129.85,5120.65,5143.2,5133.05,14329.49,14397.07,3245.85,3244.37,12.67
19646.211,5150.5,5117.9,5163.3,5128.6,14397.07,14447.29,3237.74,3252.87,12.31
19564.92,5120.8,5092.4,5131.4,5104.4,14447.29,14450.06,3244.85,3242.32,11.79
19362.551,5089.7,5032.2,5102,5043.8,14450.06,14455.28,3243.04,3245.12,12.18
19570.439,5032.2,5120.2,5043.8,5129.3,14455.28,14539.14,3253,3258.93,11.7
19427.561,5027.65,5053.8,5039.35,5066.85,14539.14,14514.11,3260.46,3249.07,11.52
19293.199,5023.1,4987.4,5034.9,5004.4,14514.11,14452.06,3215.71,3237.59,13.47
19008.1,4987.4,4967.4,5004.4,4982.6,14452.06,14455.82,3246.7,3229.1,13.03
18884.189,4967.3,4959.4,4982.6,4976.8,14455.82,14511.73,3251.91,3254.19,13.18
18792.869,4956.3,4967.3,4973.7,4980.8,14511.73,14421.49,3228.17,3222.6,13.07
18735.6,4968.65,4958.75,4983.45,4972.75,14421.49,14512.03,3235.3,3245,13.34
18681.42,4981,4950.2,4993.2,4964.7,14512.03,14447.75,3255.85,3235.3,12.85
18704.529,4959.2,4995,4972.9,5007,14447.75,14559.65,3249.95,3252.48,12.95
18770.149,4995,4966.5,5007,4979.9,14559.65,14526.16,3230.76,3256.52,13.72
18835.77,4995,4966.5,5007,4979.9,14526.16,14578.54,3257.32,3267.52,12.91
18850.26,4966.5,4985.5,4979.9,4995.5,14552.35,14575.695,3262.975,3253.345,13.185
18864.75,4966.5,4985.5,4979.9,4995.5,14578.54,14572.85,3268.63,3239.17,13.46
19040.949,4989.8,4957.7,4999.3,4966.4,14572.85,14662.01,3252.55,3254.86,13.11
18801.641,4949.9,4913.5,4959,4919.3,14662.01,14550.35,3257.38,3218.6,12.65
18437.779,4891.4,4905.5,4899.2,4912.7,14565.25,14613.48,3207.15,3222.25,14.04
18226.48,4905.5,4976.8,4912.7,4980.2,14613.48,14673.46,3229.81,3237.86,13.11
18414.449,4987.2,4968,4989.7,4973.7,14673.46,14802.24,3246.06,3297.25,12.66
18542.199,4968,5007.1,4973.7,5010.3,14802.24,14865.14,3289.59,3300.16,12.55
18242.561,5006.5,5013.5,5009.7,5016,14865.14,14865.06,3292.39,3294.95,12.61
18357.801,5005.3,4967.9,5008.6,4966.8,14865.06,14599.2,3277.58,3216.49,13.12
18744.93,4967.9,4950.8,4966.8,4944.1,14599.2,14756.78,3239.05,3264.63,14.72
18731.16,4950.8,5004.6,4944.1,4993.6,14756.78,14618.59,3236.25,3204.67,15.35
19016.461,4988.5,4924.4,4979,4911.3,14618.59,14537.14,3212.24,3166.36,16.34
19093.146,4924.4,4931.9,4911.3,4923,14537.14,14547.51,3169.32,3206.06,16.67
19169.83,4931.9,4966.6,4923,4955.4,14547.51,14567.17,3217.4,3233.55,15.08
19179.359,4966.6,5016.2,4955.4,5002.6,14567.17,14719.46,3252.8,3269.33,13.81
19293.104,5022.9,5102.4,5009,5084.2,14719.46,14676.3,3262.21,3269.65,13.57
19406.85,5068.4,5099.95,5051.8,5083.45,14676.3,14700.8,3279.82,3289.99,13.61
19286.721,5113.9,5097.5,5094.6,5082.7,14700.8,14712.55,3284.07,3279.26,13.94
19387.5,5097.5,5125.8,5082.7,5108.3,14712.55,14818.75,3290.31,3307.02,13.72
19504.18,5125.8,5191.2,5108.3,5168.6,14818.75,14839.8,3308.05,3328.79,13.71
19735.77,5166.2,5130,5143.9,5104.1,14700.95,14831.58,3306.15,3340.62,14.48
19575.641,5130,5129.5,5104.1,5105.4,14831.58,14973.96,3371.41,3378.63,12.92
19673.641,5146.7,5156.2,5121,5133.8,14973.96,14968.89,3382.33,3392.97,13.06
19888.949,5162.7,5143.7,5139.7,5122.7,14968.89,15056.2,3398.84,3396.63,12.63
19990.18,5152.4,5199.8,5130.7,5177.9,15056.2,15105.12,3394.89,3413.27,12.87
19939.039,5194.2,5198.4,5173.3,5180.6,15105.12,15082.62,3408.94,3409.17,12.91
20082.619,5200,5206.1,5182.2,5191.1,15082.62,15118.49,3414.84,3436.58,13.08
19691.67,5203.5,5210.3,5188.9,5194.8,15113.42,15091.68,3429.53,3438.79,12.57
19722.289,5210.3,5221,5194.8,5202.5,15091.68,15215.25,3439.72,3462.61,12.61
20212.961,5222.3,5191.7,5204.2,5173.3,15211.87,15275.69,3455.67,3471.62,12.98
20247.33,5191.7,5165.7,5173.3,5144.2,15273.92,15233.22,3473.16,3465.24,13.07
20286.119,5175.6,5180.8,5153.1,5159.8,15234.75,15354.4,3483.41,3498.97,12.73
20223.98,5187.2,5209,5165.4,5185.4,15348.33,15335.28,3490.46,3496.43,13.28
20111.609,5207.8,5180.1,5184.4,5156.2,15334.97,15387.58,3495.46,3502.12,13.08
20062.24,5187.5,5165.4,5163,5142.1,15387.12,15307.17,3503.48,3463.3,13.45
19674.33,5160.2,5062.4,5137.2,5040.8,15300.57,15294.5,3426.07,3459.42,14.94
19704.33,5062.4,4983.5,5040.8,4964.3,15290.74,15303.1,3438.28,3459.14,14.59
20030.77,4983.8,4959.9,4964.3,4938.6,15299.035,15356.245,3468.09,3474.015,14.13
20160.82,4959.1,4970.7,4937.6,4950.6,15307.33,15409.39,3497.9,3488.89,13.67
20147.641,4970.7,4974.7,4950.6,4959.2,15399.94,15302.8,3471.67,3467.52,15.3
20215.4,4974.7,4930.7,4959.2,4917.1,15306.02,15324.53,3473.21,3491.3,14.9
19760.301,4942.2,4926.6,4927.2,4914,15322.22,15115.57,3478.22,3455.91,15.02
19610.48,4926.6,4888.3,4914,4873.7,15123.55,15254.03,3460.76,3465.37,16.4
19545.779,4888.3,4900.8,4873.7,4886.7,15255.22,15177.54,3467.02,3445.26,16.16
19568.221,4900.8,4835.2,4886.7,4825.2,15168.1,14960.59,3432.85,3401.48,16.86
19519.49,4832,4781.2,4822.4,4771.8,14955.45,15040.62,3404.41,3424.05,17.7
19429.23,4781.2,4737.7,4771.8,4729.3,15044.46,15248.12,3437.84,3469.22,15.9
19441.07,4759.45,4747.4,4750.55,4739.1,15247.81,15238.59,3475.68,3473.77,15.16
19143,4737.7,4757.1,4729.3,4748.9,15231.38,15122.02,3436.62,3436.95,16.91
18827.16,4724.5,4695.8,4716.1,4684.9,14992.54,15176.08,3398.54,3445.36,18.38
19177.93,4695.8,4791.8,4684.9,4775.5,15178.08,15070.18,3442.31,3423.56,16.63
19325.869,4773.2,4825.9,4758.2,4805,15078.71,15179.85,3449.97,3452.13,16.53
19223.279,4825.9,4814.4,4805,4794.6,15186.3,15318.23,3456.29,3482.18,16.81
19245.699,4814.4,4861.4,4794.6,4841.8,15315.47,15112.19,3483.59,3443.2,16.89
18719.289,4861.4,4758.4,4841.8,4743.9,15105.51,14758.32,3405.14,3364.64,18.4
18774.24,4758.1,4738.8,4743.6,4723.8,14760.62,14799.4,3367.81,3357.25,18.97
18540.891,4738.8,4669.1,4723.8,4651.1,14795.79,14659.56,3326.38,3320.76,20.87
18629.15,4669.1,4656,4651.1,4633.5,14669.69,14760.31,3350.59,3347.89,18.65
18552.119,4656,4731.7,4633.5,4707.8,14769.99,14910.14,3375.7,3376.22,17.23
18875.949,4731.7,4811.3,4707.8,4784.8,14921.28,15024.49,3395.79,3401.86,16.6
19395.811,4811.3,4802.6,4784.8,4775.4,15016.58,14909.6,3389.3,3403.25,17.25
19577.391,4802.6,4710.3,4775.4,4689.7,14911.6,14974.96,3430.48,3434.49,16.9
19463.82,4710.3,4834,4689.7,4810.3,14974.96,14932.41,3430.69,3433.4,16.49
19177.76,4834,4744.1,4810.3,4727.8,14923.73,14988.37,3420.27,3443.67,17.22
19410.84,4744.1,4794.7,4727.8,4781,14959.595,15062.105,3444.375,3461.525,16.405
19495.82,4794.7,4841.7,4781,4826.4,14995.46,15135.84,3468.48,3479.38,15.59
19324.77,4841.7,4809.5,4826.4,4797.6,15137.22,15224.69,3493.81,3484.83,14.66
19439.48,4809.5,4881.7,4797.6,4866.5,15228.46,15300.34,3501.25,3504.26,14.33
19294.119,4881.7,4901.4,4866.5,4885.4,15298.03,15291.66,3502.11,3520.76,14.46
19676.061,4901.4,4965.7,4885.5,4946.9,15298,15460.92,3557.79,3578.3,13.57
19958.471,4965.7,4973.9,4946.9,4957.5,15460.69,15464.3,3579.58,3600.08,13.9
20034.48,4973.9,4981.1,4957.5,4965.6,15459.69,15484.26,3601.09,3607.49,13.98
19851.23,4981.1,4986,4965.6,4968.6,15485.03,15451.85,3611,3598.5,13.78
19948.73,4986,4981.7,4968.6,4966.5,15456.92,15470.52,3608.13,3610,14.2
20128.41,4981.7,4993.4,4966.5,4976.9,15465.91,15548.54,3610.03,3611.28,13.63
20149.85,4993.4,4972.1,4976.9,4959.4,15524.27,15543.74,3581.9,3587.61,13.89
20159.119,4974.9,5001.9,4959.7,4988.9,15543.97,15545.55,3599.87,3600.39,13.23
20302.131,5001.9,5017.1,4988.9,5004.6,15547,15567.74,3606.7,3579.27,12.15
20090.68,5017.1,5035.1,5004.6,5021.8,15576.69,15542.24,3605.26,3579.6,12.69
19804.76,5035.1,5035.6,5021.8,5018.3,15539.17,15555.61,3589.46,3605.19,13.47
19748.189,5035.6,5042,5018.3,5023.8,15547.85,15558.83,3584.85,3613.16,13.41
19593.279,5042,5046.3,5023.8,5027.9,15557.14,15521.97,3604.29,3599.14,13.54
19348.34,5046.3,5047.2,5027.9,5026.3,15534.49,15520.59,3612.36,3616.47,13.45
19345.699,5047.2,5052,5026.3,5035.7,15528.57,15499.54,3627.66,3626.37,13.55
19317.189,5052,5061.5,5035.7,5047.1,15503.85,15628.02,3654.18,3675.74,12.89
19164.02,5061.5,5116.8,5047.1,5098.7,15627.56,15658.36,3671.11,3689.59,12.66
19182.26,5116.8,5111.3,5098.7,5093.8,15651.98,15612.13,3682.67,3692.95,12.29
18733.039,5111.3,5105.6,5093.8,5088,15608.44,15518.74,3685.39,3665.77,12.19
18664.881,5105.6,5011.3,5088,4996.6,15516.21,15470.67,3658.53,3654.01,13.17
18789.34,5011.3,5064.8,4996.6,5047.1,15477.27,15498.32,3672.21,3669.12,12.5
18868.16,5064.8,5055.2,5047.1,5038.8,15496.63,15425.51,3664.27,3660.11,12.88
18946.98,5055.2,5108.7,5038.8,5094.1,15415.22,15419.68,3645.78,3669.95,13.52
19229.84,5108.7,5157.7,5094.1,5141.6,15420.68,15451.01,3675.37,3684.44,12.86
19367.59,5157.7,5157.4,5141.6,5141,15447.71,15337.66,3683.97,3669.27,12.48
18982.885,5157.4,5152.4,5141,5136.7,15332.71,15112.19,3625.36,3606.12,14.14
18598.18,5152.4,5113.9,5136.7,5100.1,15112.57,15081.47,3603.78,3602.78,14.56
18307.52,5113.9,5112.5,5100.4,5102.3,15076.79,15010.74,3601.88,3589.09,14.94
18246.039,5112.5,5078.2,5102.3,5068.8,15011.82,15002.99,3596.77,3613.59,15.22
18312.939,5100,5075.7,5090.3,5066.7,14908.6,14963.74,3614.14,3638.71,15.26
18519.439,5078.1,5123.4,5068.7,5115.2,14988.78,15010.51,3659.21,3657.79,14.29
18558.131,5123.4,5135.4,5115.2,5127.1,15014.58,14946.46,3661.81,3657.57,14.37
17968.08,5135,5141.2,5126.7,5130.8,14939.25,14776.13,3616.06,3578.52,16.56
17996.15,5141.2,5087.2,5130.8,5077.9,14770.99,14824.51,3579.11,3593.35,16.96
18401.039,5087.2,5092.4,5078,5083.1,14817.91,14840.95,3587.07,3620.3,16.79
18619.721,5092.4,5135,5083.1,5125.3,14844.1,14810.31,3621.59,3589.87,16.75
18886.131,5135,5188.3,5125.3,5178,14822.825,14822.135,3622.115,3601.24,16.61
18234.66,5188.3,5196.6,5178,5188.9,14801.55,14833.96,3622.64,3612.61,16.47
18567.551,5196.6,5161.6,5188.9,5156.5,14832.42,14930.87,3619.05,3649.04,16.88
18979.76,5161.6,5142.5,5156.5,5138.4,14929.49,14937.48,3652.44,3658.78,16.12
19270.061,5142.5,5145,5138.4,5144,14941.55,14922.5,3672.82,3660.01,15.35
19633.58,5145,5181.5,5144,5179.4,14927.19,15063.12,3675.12,3706.18,15.86
19997.1,5181.5,5201.2,5179.4,5198.9,15067.23,15191.06,3724.67,3729.02,14.89
19997.449,5201.2,5234.4,5198.9,5230.6,15194.13,15326.6,3710.79,3725.01,14.74
19781.881,5234.4,5242.5,5230.6,5238.2,15327.14,15300.64,3724.53,3715.97,13.93
19732.76,5242.5,5219.6,5238.2,5214.7,15312.86,15376.06,3723.27,3722.18,14.27
19742.471,5219.6,5248,5214.7,5241.7,15381.36,15494.78,3755,3717.85,14.1
19804.029,5248,5251.2,5241.7,5245.2,15503.15,15529.73,3725.31,3745.7,14.44
19962.16,5251.2,5238.1,5245.2,5230.4,15533.03,15676.94,3751.29,3783.64,14.68
19900.961,5276.7,5252.5,5270.8,5245.8,15452.31,15401.38,3786.84,3765.29,14.04
19920.211,5252.5,5234.2,5245.8,5229.5,15402.54,15334.59,3771.6,3768.25,14.17
19856.24,5234.2,5275.9,5229.5,5270.1,15339.02,15273.26,3772.59,3761.1,14.24
19893.85,5275.9,5294.5,5270.1,5288.2,15274.42,15328.3,3774.95,3787.43,13.8
19727.27,5294.5,5307.1,5288.2,5302.3,15317.45,15258.24,3767.89,3781.59,14.62
19379.77,5307.1,5218.9,5302.3,5217.7,15249.82,15129.67,3737.6,3771.48,17.49
19517.15,5218.9,5206.8,5217.7,5206.3,15132.49,15191.7,3774.18,3817.98,16.31
19709.61,5206.8,5215.6,5206.3,5214.9,15182.65,15133.14,3793.11,3815.02,16.4
19902.07,5215.6,5234.9,5214.9,5232,15127.23,14996.48,3809.9,3774.34,16.63
19915.949,5234.9,5208,5232,5205.9,14994.68,15072.58,3774.72,3807.75,17.72
19895.1,5161.1,5149.4,5160.6,5148.1,15069.3,14936.24,3776.64,3770.38,18.76
19983.609,5144.8,5153,5144,5151.6,14938.04,14776.53,3772.22,3694.83,19.01
20249.26,5153,5147.1,5151.6,5146.2,14778.19,14802.98,3701.62,3677.78,20.19
20528.59,5180.45,5203.1,5179.05,5202.7,15126.52,15237.11,3753.22,3791.87,16.31
20607.539,5207.9,5259.1,5206.5,5259.2,15231.33,15301.26,3767.49,3815.28,17.08
20547.619,5259.1,5262.9,5259.2,5264.4,15300.3,15168.01,3810.72,3794.01,16.41
20481.564,5262.9,5283.1,5264.4,5281.9,15170.7,15373.83,3815,3839.43,17.14
20415.51,5283.2,5321.5,5281.9,5321,15369.46,15371.65,3822.85,3863.15,14.52
20882.891,5317.5,5347.3,5316.7,5346.1,15371.71,15399.65,3893.36,3914.28,12.86
20893.891,5351.8,5373.1,5351.5,5371.2,15401.32,15392.2,3922.65,3920.05,13.34
20864.971,5373.1,5356.1,5371.2,5356.8,15394.22,15467.66,3935.54,3929.57,12.99
20767.881,5356.1,5372.9,5356.8,5373.7,15465.34,15413.33,3907.3,3907.07,13.71
20725.43,5372.9,5386.3,5373.7,5385.7,15414.87,15509.21,3911.61,3928.96,13.5
20683.52,5407.15,5400.9,5405.5,5398.2,15523.72,15570.28,3955.98,3943.36,13.16
20570.279,5441.4,5415.5,5437.3,5410.7,15569.19,15568.93,3942.56,3940.13,13.62
20929.01,5415.5,5430.9,5410.7,5425.4,15572.21,15680.35,3954.34,3952.34,13.25
21033.971,5430.9,5425.5,5425.4,5420.3,15680.74,15618.76,3962.4,3930.62,13.72
21164.52,5425.5,5411.1,5420.3,5406.5,15619.92,15545.75,3924.34,3919.71,13.83
21196.811,5408,5421.55,5402.25,5416.1,15558.01,15615.55,3932.45,3922.04,13.46
21085.8,5390.5,5432,5384.2,5425.7,15621.2,15639.12,3932.6,3936.59,13.35
20974.789,5432,5433.8,5425.7,5426,15631.22,15618.22,3925.06,3939.86,13.22
20894.939,5420.6,5422,5426.1,5415.4,15628.72,15746.88,3952.18,3931.95,13.01
20822.77,5422,5400.7,5415.4,5394.4,15751.31,15593.98,3935.81,3857.33,12.99
20666.15,5404.55,5396.9,5398.1,5390.6,15591.54,15761.78,3871.24,3919.23,13.76
20490.961,5387.1,5393.1,5380.8,5386.8,15759.28,15783.1,3913.64,3919.79,12.85
20281.91,5393.1,5319.2,5386.8,5317.5,15773.15,15750.67,3907.82,3919.92,12.8
20194.4,5319.2,5355.4,5317.5,5352,15739.5,15821.63,3899.38,3965.58,13.35
20399.42,5355.4,5401.7,5352,5396.2,15806.22,15876.22,3956.47,3972.74,12.8
20625.08,5370.05,5377.3,5365,5372,15876.16,15961.7,3978.27,3985.97,12.12
20850.74,5384.7,5352.9,5378,5347.8,15962.72,15976.02,3990.06,3949.07,12.41
20890.82,5352.9,5307.7,5347.8,5304.6,15974.06,15967.03,3945.98,3931.55,13.03
20635.131,5307.7,5288.3,5304.6,5284.3,15971.2,15900.82,3940.98,3921.27,13.56
20229.051,5288.3,5335.9,5284.3,5330.3,15908.07,16009.99,3938.11,3969.16,13.09
20217.391,5320.55,5346.45,5315.2,5340.45,16008.71,16064.77,3977.31,3991.65,12.69
20605.08,5352.8,5357,5346.1,5350.6,16072.09,16072.54,4004.37,3994.57,12.55
20425.02,5357,5332.9,5350.6,5324.9,16070.93,16072.8,3996.7,4017.75,12.84
20420.26,5332.9,5334.3,5324.9,5326.6,16073.37,16097.33,4026.92,4044.75,12.81
20534.91,5334.3,5320.1,5326.6,5314.3,16089.265,16091.87,4042.04,4052.32,12.935
20791.93,5306.9,5288.1,5300.05,5281.95,16105.16,16086.41,4057.16,4059.89,13.06
20898.01,5279.5,5256.1,5273.5,5249.6,16087.12,16008.77,4065.66,4045.26,13.91
20854.92,5256.1,5273.8,5249.6,5267.5,16004.72,15914.62,4038.99,4037.2,14.74
20708.711,5273.8,5198,5267.5,5196.9,15910.51,15889.77,4020.33,4038,15.03
20957.811,5198,5186,5196.9,5186,15886.5,15821.51,4037.99,4033.17,14.82
20996.529,5171.2,5164.8,5172.65,5166.1,15825.55,16020.2,4069.86,4062.52,13.97
21326.42,5144.4,5143.6,5148.4,5146.2,16019.49,16025.53,4073.75,4068.75,13.97
21255.26,5137.9,5104.3,5140.4,5109.5,16024.12,15973.13,4061.17,4060.49,14.14
21171.41,5104.3,5062.5,5109.5,5069.2,15970.75,15843.53,4061.67,4003.81,13.98
20925.609,5062.5,5098.4,5069.2,5101.5,15844.82,15739.43,4004.75,3998.4,15.44
20715.58,5076.05,5100.8,5081.2,5103.8,15745.66,15755.36,4015.53,4000.98,15.17
20659.52,5089.6,5103.2,5093.2,5106.1,15759.6,15884.57,4019.37,4029.52,15.64
20612.141,5103.2,5096.1,5106.1,5099.3,15884.06,15875.26,4028.88,4023.68,16.04
20859.859,5096.1,5202.2,5099.3,5202,15876.57,16167.97,4024.67,4070.06,15.95
20708.619,5202.2,5265.2,5202,5261.5,16162.51,16179.08,4059.34,4058.14,13.59
21079.721,5247.05,5296.2,5246.75,5293.5,16178.57,16221.14,4064.89,4104.74,13.61
21101.029,5291.9,5327.2,5291.5,5325.5,16225.25,16294.61,4136.15,4148.9,13.37
21032.711,5291.9,5327.2,5291.5,5325.5,16295.7,16357.55,4150.64,4155.42,12.85
21053.65,5327.2,5324.1,5325.4,5323.8,16333.335,16418.715,4157.425,4161.3,12.665
21074.59,5327.2,5324.1,5325.4,5323.8,16370.97,16479.881,4164.21,4167.18,12.48
21193.58,5342,5338.15,5341.7,5338.45,16486.369,16478.41,4173.36,4156.59,12.21
21143.01,5356.8,5352.2,5358,5353.1,16484.51,16504.289,4153.58,4154.2,12.87
21170.68,5362.35,5351.15,5363.9,5352.45,16512.381,16576.66,4161.51,4176.59,13.43
20888.33,5367.9,5350.1,5369.8,5351.8,16572.17,16441.35,4160.03,4143.07,14.32
20851.33,5346.4,5333.55,5348.75,5335.3,16456.891,16469.99,4148.56,4131.91,14.06
20787.301,5324.9,5317,5327.7,5318.8,16474.039,16425.1,4137.03,4113.68,13.41
20693.24,5317,5316,5318.8,5318.7,16429.02,16530.939,4128.57,4153.18,12.38
20729.381,5316,5324.4,5318.7,5327.5,16527.66,16462.74,4154.28,4165.61,13.04
20713.369,5324.4,5312.4,5327.5,5316.3,16471.41,16444.76,4179.04,4156.19,12.83
20758.49,5308.25,5262.2,5312.15,5268.05,16453.619,16437.051,4168.94,4174.67,12.6
21134.211,5292.1,5212,5296.8,5219.8,16434.029,16257.94,4167.41,4113.3,12.18
21032.881,5212,5245.4,5219.8,5255.5,16261.99,16373.86,4129.6,4183.02,12.89
21289.49,5245.4,5309.1,5255.5,5319.4,16378.03,16481.939,4196.53,4214.88,12.15
21265.18,5309.1,5305.9,5319.4,5316.4,16477.699,16417.01,4209.59,4218.69,12.32
21063.619,5302.05,5318.7,5313.5,5329.2,16408.02,16458.561,4207.82,4197.58,12.34
21205.051,5295,5331.5,5307.6,5342,16433.645,16436.5,4215.4,4211.67,12.485
21251.119,5331.5,5319.8,5342,5331.3,16459.27,16414.439,4222.98,4225.76,12.63
21337.67,5319.8,5263,5331.3,5275.5,16420.48,16373.34,4234.58,4243,12.57
21373.66,5263,5240.9,5275.5,5254.3,16371.99,16197.35,4224.36,4218.88,13.67
21133.561,5251.95,5208,5264.9,5221.15,16203.29,15879.11,4194.97,4128.17,14.95
20707.449,5240.9,5175.1,5254.3,5188,15879.05,15837.88,4132.22,4083.61,17.29
20261.029,5070.3,5131.4,5088.7,5147.4,15443,15440.23,4015.5,4011.55,19.59
20310.74,5131.4,5166.5,5147.4,5184.5,15443.83,15628.53,4022.66,4057.12,19.09
20376.561,5176.75,5210.5,5191.95,5225.9,15630.64,15794.08,4081.82,4125.86,16.15
20334.27,5222.1,5254.5,5236.5,5267.3,15793.63,15801.79,4125.12,4148.17,15.63
20363.369,5254.5,5310.1,5267.3,5319.8,15804.17,15994.77,4154.66,4191.05,15.29
20448.49,5309.7,5308.1,5319.5,5318.7,15993.04,15963.94,4196.85,4201.29,14.31
20193.35,5308.1,5356.3,5318.7,5366.9,15946.99,16027.59,4171.58,4240.67,15.24
20366.82,5345.5,5374.55,5356.75,5384.55,16018.08,16154.39,4237,4244.02,14.21
20464.061,5382.9,5392.8,5394.8,5402.2,16086.025,16142.395,4245.355,4258.4,14.08
20634.211,5395.5,5408.2,5404.6,5415.5,16153.97,16130.4,4253.71,4272.78,13.95
20722.971,5408.2,5412.3,5415.5,5421.3,16126.23,16040.56,4260.74,4237.95,14.85
20536.641,5412.3,5438.7,5421.3,5449.4,16044.15,16133.23,4241.46,4267.55,15.28
20700.75,5426.25,5436.25,5435.7,5446.7,16135.92,16103.3,4282.17,4263.41,14.74
20811.439,5440.2,5433.8,5450.1,5444,16102.27,16207.14,4273.32,4292.97,14.83
20852.471,5433.8,5437,5444,5447,16207.34,16179.66,4298.48,4287.59,14.17
20986.99,5437,5411.4,5447,5421,16180.36,16198.41,4300.45,4292.06,13.83
20966.82,5411.4,5404.8,5421,5415.4,16197.7,16272.65,4291.47,4318.93,14.56
20946.65,5382.7,5400.2,5395.9,5411.7,16321.71,16168.03,4261.42,4277.3,16.47
21209.73,5406.2,5446.2,5417.2,5457.3,16169.32,16395.881,4327.85,4351.97,14.53
21276.859,5446.2,5445.9,5457.3,5459.7,16395.881,16360.18,4352.76,4357.97,14.13
21513.869,5445.9,5462.3,5459.7,5477,16360.56,16421.891,4368.81,4352.13,13.82
21919.789,5428.65,5438.05,5445.25,5453.15,16424.529,16452.721,4370.98,4336.22,13.51
21934.83,5411.4,5413.8,5430.8,5429.3,16453.1,16418.68,4332.62,4334.45,14.76
21826.42,5413.8,5384.2,5429.3,5400.5,16419.391,16351.25,4342.93,4307.19,14.22
21856.221,5384.2,5412.6,5400.5,5429.1,16350.67,16340.08,4288.6,4323.33,15.37
21774.609,5412.6,5329.4,5429.1,5347.1,16341.55,16108.89,4338.26,4260.42,14.28
21809.801,5365.1,5337,5382.15,5353.65,16106.32,16065.67,4250.45,4245.4,16.74
21821.205,5317.6,5344.6,5335.2,5360.2,16066.37,16247.22,4274.22,4279.95,16.39
21832.609,5344.6,5355.6,5360.3,5373,16245.93,16336.19,4286.22,4333.31,15.42
21832.859,5355.6,5294,5373,5312.7,16335.71,16222.17,4331.46,4307.6,14.56
21740.09,5294,5338.1,5312.7,5354,16221.98,16331.05,4297.99,4319.29,15.58
21753.75,5320.45,5337.35,5337.4,5352.5,16332.69,16302.77,4339.9,4276.79,13.96
22055.48,5346.9,5336.6,5362.1,5351,16303.28,16276.69,4289.49,4226.39,14.7
22055.211,5336.6,5376.8,5351,5387.2,16279.2,16367.88,4252.65,4234.27,14.16
22095.301,5376.8,5350.1,5387.2,5359.7,16370.71,16268.99,4254.98,4173.58,13.64
22214.369,5350.1,5366.9,5359.7,5376.8,16268.67,16264.23,4169.35,4151.23,15
22339.971,5372.45,5378.05,5381.35,5385.85,16267.77,16323.06,4163.18,4155.76,14.15
22386.27,5394.8,5389.2,5403,5394.9,16324.22,16457.66,4185.63,4198.99,13.88
22446.439,5389.2,5403.3,5394.9,5408.8,16458.051,16532.609,4219.87,4268.04,13.43
22551.49,5403.3,5409.9,5408.8,5415.7,16532.801,16573,4281.61,4276.46,13.17
22509.07,5409.9,5422.8,5415.7,5428.6,16572.359,16572.551,4282.18,4237.74,13.02
