uk_VALUE,RDSCUNT_RATE,RATE_YEAR,RATE,BOND_RATE,PRP_M,PRP_M_P,M1A,M1B,M2
1.5485,1.625,1.86,7.1,2.82,13920,5285,18665,51963,199063
1.544,1.625,1.86,7.1,2.82,13920,5285,18665,51963,199063
1.54965,1.625,1.86,7.1,2.82,13920,5285,18665,51963,199063
1.5553,1.625,1.86,7.1,2.82,13920,5285,18665,51963,199063
1.5555,1.625,1.86,7.1,2.48,14035,5336,19302,53012,200267
1.5687,1.625,1.86,7.1,2.48,14035,5336,19302,53012,200267
1.5682,1.625,1.86,7.1,2.48,14035,5336,19302,53012,200267
1.5708,1.625,1.86,7.1,2.48,14035,5336,19302,53012,200267
1.573,1.625,1.86,7.1,2.48,14035,5336,19302,53012,200267
1.5785,1.625,1.86,7.1,2.48,14035,5336,19302,53012,200267
1.5699,1.625,1.86,7.1,2.48,14035,5336,19302,53012,200267
1.5744,1.625,1.86,7.1,2.48,14035,5336,19302,53012,200267
1.58,1.625,1.86,7.1,2.48,14035,5336,19302,53012,200267
1.5896,1.625,1.86,7.1,2.48,14035,5336,19302,53012,200267
1.5905,1.625,1.86,7.1,2.48,14035,5336,19302,53012,200267
1.5963,1.625,1.86,7.1,2.48,14035,5336,19302,53012,200267
1.6,1.625,1.86,7.1,2.48,14035,5336,19302,53012,200267
1.5986,1.625,1.86,7.1,2.48,14035,5336,19302,53012,200267
1.6015,1.625,1.86,7.1,2.48,14035,5336,19302,53012,200267
1.587,1.625,1.86,7.1,2.48,14035,5336,19302,53012,200267
1.5958,1.625,1.86,7.1,2.48,14035,5336,19302,53012,200267
1.5968,1.625,1.86,7.1,2.48,14035,5336,19302,53012,200267
1.5978,1.625,1.86,7.1,2.48,14035,5336,19302,53012,200267
1.6022,1.625,1.86,7.1,2.48,14035,5336,19302,53012,200267
1.6044,1.625,1.86,7.1,2.48,14035,5336,19302,53012,200267
1.6095,1.625,1.86,7.1,2.48,14035,5336,19302,53012,200267
1.5975,1.625,1.54,4.08,1.96,14891,5899,20189,55145,202921
1.6045,1.625,1.54,4.08,1.96,14891,5899,20189,55145,202921
1.608,1.625,1.54,4.08,1.96,14891,5899,20189,55145,202921
1.6055,1.625,1.54,4.08,1.96,14891,5899,20189,55145,202921
1.6063,1.625,1.54,4.08,1.96,14891,5899,20189,55145,202921
1.6035,1.625,1.54,4.08,1.96,14891,5899,20189,55145,202921
1.6079,1.625,1.54,4.08,1.96,14891,5899,20189,55145,202921
1.603,1.625,1.54,4.08,1.96,14891,5899,20189,55145,202921
1.607,1.625,1.54,4.08,1.96,14891,5899,20189,55145,202921
1.6029,1.625,1.54,4.08,1.96,14891,5899,20189,55145,202921
1.6073,1.625,1.54,4.08,1.96,14891,5899,20189,55145,202921
1.6173,1.625,1.54,4.08,1.96,14891,5899,20189,55145,202921
1.6148,1.625,1.54,4.08,1.96,14891,5899,20189,55145,202921
1.6123,1.625,1.54,4.08,1.96,14891,5899,20189,55145,202921
1.6162,1.625,1.54,4.08,1.96,14891,5899,20189,55145,202921
1.6233,1.625,1.54,4.08,1.96,14891,5899,20189,55145,202921
1.632,1.625,1.54,4.08,1.96,14891,5899,20189,55145,202921
1.6351,1.625,1.54,4.08,1.96,14891,5899,20189,55145,202921
1.64,1.625,1.54,4.08,1.96,14891,5899,20189,55145,202921
1.6354,1.625,1.54,4.015,1.9,15455,6748,20357,56026,204762
1.6284,1.625,1.54,4.015,1.9,15455,6748,20357,56026,204762
1.6275,1.625,1.54,4.015,1.9,15455,6748,20357,56026,204762
1.6193,1.625,1.54,4.015,1.9,15455,6748,20357,56026,204762
1.6155,1.625,1.54,4.015,1.9,15455,6748,20357,56026,204762
1.6209,1.625,1.54,4.015,1.9,15455,6748,20357,56026,204762
1.6105,1.625,1.54,4.015,1.9,15455,6748,20357,56026,204762
1.6013,1.625,1.54,4.015,1.9,15455,6748,20357,56026,204762
1.5921,1.625,1.54,4.015,1.9,15455,6748,20357,56026,204762
1.5957,1.625,1.54,4.015,1.9,15455,6748,20357,56026,204762
1.5925,1.625,1.54,4.015,1.9,15455,6748,20357,56026,204762
1.5864,1.625,1.54,4.015,1.9,15455,6748,20357,56026,204762
1.586,1.625,1.54,4.015,1.9,15455,6748,20357,56026,204762
1.5727,1.625,1.54,4.015,1.9,15455,6748,20357,56026,204762
1.5806,1.625,1.54,4.015,1.9,15455,6748,20357,56026,204762
1.5798,1.625,1.54,4.015,1.9,15455,6748,20357,56026,204762
1.5755,1.625,1.54,3.917,1.93,14717,5922,19575,55058,203866
1.582,1.625,1.54,3.917,1.93,14717,5922,19575,55058,203866
1.6003,1.625,1.54,3.917,1.93,14717,5922,19575,55058,203866
1.6049,1.625,1.54,3.917,1.93,14717,5922,19575,55058,203866
1.602,1.625,1.54,3.917,1.93,14717,5922,19575,55058,203866
1.6007,1.625,1.54,3.917,1.93,14717,5922,19575,55058,203866
1.6038,1.625,1.54,3.917,1.93,14717,5922,19575,55058,203866
1.6129,1.625,1.54,3.917,1.93,14717,5922,19575,55058,203866
1.6057,1.625,1.54,3.917,1.93,14717,5922,19575,55058,203866
1.5821,1.625,1.54,3.917,1.93,14717,5922,19575,55058,203866
1.5682,1.625,1.54,3.917,1.93,14717,5922,19575,55058,203866
1.5624,1.625,1.54,3.917,1.93,14717,5922,19575,55058,203866
1.5648,1.625,1.54,3.917,1.93,14717,5922,19575,55058,203866
1.567,1.625,1.54,3.917,1.93,14717,5922,19575,55058,203866
1.566,1.625,1.54,3.917,1.93,14717,5922,19575,55058,203866
1.5748,1.625,1.54,3.917,1.93,14717,5922,19575,55058,203866
1.5707,1.625,1.54,3.917,1.93,14717,5922,19575,55058,203866
1.5742,1.625,1.54,3.917,1.93,14717,5922,19575,55058,203866
1.5676,1.625,1.54,3.917,1.93,14717,5922,19575,55058,203866
1.5673,1.625,1.54,3.917,1.93,14717,5922,19575,55058,203866
1.579,1.625,1.54,3.917,1.93,14717,5922,19575,55058,203866
1.5767,1.625,1.54,3.664,1.91,14572,5837,19571,55303,203684
1.5659,1.625,1.54,3.664,1.91,14572,5837,19571,55303,203684
1.5718,1.625,1.54,3.664,1.91,14572,5837,19571,55303,203684
1.5597,1.625,1.54,3.664,1.91,14572,5837,19571,55303,203684
1.55,1.625,1.54,3.664,1.91,14572,5837,19571,55303,203684
1.5507,1.625,1.54,3.664,1.91,14572,5837,19571,55303,203684
1.5562,1.625,1.54,3.664,1.91,14572,5837,19571,55303,203684
1.5719,1.625,1.54,3.664,1.91,14572,5837,19571,55303,203684
1.5713,1.625,1.54,3.664,1.91,14572,5837,19571,55303,203684
1.5713,1.625,1.54,3.664,1.91,14572,5837,19571,55303,203684
1.5705,1.625,1.54,3.664,1.91,14572,5837,19571,55303,203684
1.574,1.625,1.54,3.664,1.91,14572,5837,19571,55303,203684
1.5748,1.625,1.54,3.664,1.91,14572,5837,19571,55303,203684
1.5733,1.625,1.54,3.664,1.91,14572,5837,19571,55303,203684
1.5592,1.625,1.54,3.664,1.91,14572,5837,19571,55303,203684
1.5768,1.625,1.54,3.664,1.91,14572,5837,19571,55303,203684
1.5815,1.625,1.54,3.664,1.91,14572,5837,19571,55303,203684
1.5971,1.625,1.54,3.664,1.91,14572,5837,19571,55303,203684
1.5915,1.625,1.54,3.664,1.91,14572,5837,19571,55303,203684
1.5906,1.625,1.54,3.664,1.91,14572,5837,19571,55303,203684
1.5904,1.625,1.54,3.664,1.91,14572,5837,19571,55303,203684
1.6,1.625,1.54,3.664,1.91,14572,5837,19571,55303,203684
1.602,1.625,1.53,3.664,1.49,14636,5821,19623,55536,203658
1.606,1.625,1.53,3.664,1.49,14636,5821,19623,55536,203658
1.614,1.625,1.53,3.664,1.49,14636,5821,19623,55536,203658
1.593,1.625,1.53,3.664,1.49,14636,5821,19623,55536,203658
1.6034,1.625,1.53,3.664,1.49,14636,5821,19623,55536,203658
1.6045,1.625,1.53,3.664,1.49,14636,5821,19623,55536,203658
1.6095,1.625,1.53,3.664,1.49,14636,5821,19623,55536,203658
1.6092,1.625,1.53,3.664,1.49,14636,5821,19623,55536,203658
1.6163,1.625,1.53,3.664,1.49,14636,5821,19623,55536,203658
1.6262,1.625,1.53,3.664,1.49,14636,5821,19623,55536,203658
1.6241,1.625,1.53,3.664,1.49,14636,5821,19623,55536,203658
1.6352,1.625,1.53,3.664,1.49,14636,5821,19623,55536,203658
1.6393,1.625,1.53,3.664,1.49,14636,5821,19623,55536,203658
1.6415,1.625,1.53,3.664,1.49,14636,5821,19623,55536,203658
1.6346,1.625,1.53,3.664,1.49,14636,5821,19623,55536,203658
1.6376,1.625,1.53,3.664,1.49,14636,5821,19623,55536,203658
1.6388,1.625,1.53,3.664,1.49,14636,5821,19623,55536,203658
1.64,1.625,1.53,3.664,1.49,14636,5821,19623,55536,203658
1.635,1.625,1.53,3.664,1.49,14636,5821,19623,55536,203658
1.6484,1.625,1.53,3.664,1.49,14636,5821,19623,55536,203658
1.6393,1.625,1.53,3.664,1.49,14636,5821,19623,55536,203658
1.6372,1.375,1.53,3.598,1.42,14586,5826,19704,56423,203994
1.6278,1.375,1.53,3.598,1.42,14586,5826,19704,56423,203994
1.6597,1.375,1.53,3.598,1.42,14586,5826,19704,56423,203994
1.6622,1.375,1.53,3.598,1.42,14586,5826,19704,56423,203994
1.6452,1.375,1.53,3.598,1.42,14586,5826,19704,56423,203994
1.6523,1.375,1.53,3.598,1.42,14586,5826,19704,56423,203994
1.6675,1.375,1.53,3.598,1.42,14586,5826,19704,56423,203994
1.6682,1.375,1.53,3.598,1.42,14586,5826,19704,56423,203994
1.6676,1.375,1.53,3.598,1.42,14586,5826,19704,56423,203994
1.6815,1.375,1.53,3.598,1.42,14586,5826,19704,56423,203994
1.684,1.375,1.53,3.598,1.42,14586,5826,19704,56423,203994
1.6798,1.375,1.53,3.598,1.42,14586,5826,19704,56423,203994
1.674,1.375,1.53,3.598,1.42,14586,5826,19704,56423,203994
1.6644,1.375,1.53,3.598,1.42,14586,5826,19704,56423,203994
1.6682,1.375,1.53,3.598,1.42,14586,5826,19704,56423,203994
1.6607,1.375,1.53,3.598,1.42,14586,5826,19704,56423,203994
1.6787,1.375,1.53,3.598,1.42,14586,5826,19704,56423,203994
1.664,1.375,1.53,3.598,1.42,14586,5826,19704,56423,203994
1.6492,1.375,1.53,3.598,1.42,14586,5826,19704,56423,203994
1.6529,1.375,1.53,3.598,1.42,14586,5826,19704,56423,203994
1.6626,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.6646,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.6718,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.66165,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.6515,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.6326,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.6306,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.6326,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.6323,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.6238,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.5986,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.5952,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.5893,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.5867,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.601,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.5978,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.609,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.611,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.6198,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.6272,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.6225,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.6167,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.609,1.375,1.4,3.55,1.81,14805,5866,20296,57822,205670
1.6045,1.375,1.4,3.525,2.24,14760,5871,20638,59022,207415
1.608,1.375,1.4,3.525,2.24,14760,5871,20638,59022,207415
1.6085,1.375,1.4,3.525,2.24,14760,5871,20638,59022,207415
1.6081,1.375,1.4,3.525,2.24,14760,5871,20638,59022,207415
1.617,1.375,1.4,3.525,2.24,14760,5871,20638,59022,207415
1.608,1.375,1.4,3.525,2.24,14760,5871,20638,59022,207415
1.6068,1.375,1.4,3.525,2.24,14760,5871,20638,59022,207415
1.6028,1.375,1.4,3.525,2.24,14760,5871,20638,59022,207415
1.6082,1.375,1.4,3.525,2.24,14760,5871,20638,59022,207415
1.6,1.375,1.4,3.525,2.24,14760,5871,20638,59022,207415
1.5958,1.375,1.4,3.525,2.24,14760,5871,20638,59022,207415
1.5891,1.375,1.4,3.525,2.24,14760,5871,20638,59022,207415
1.5872,1.375,1.4,3.525,2.24,14760,5871,20638,59022,207415
1.5922,1.375,1.4,3.525,2.24,14760,5871,20638,59022,207415
1.5845,1.375,1.4,3.525,2.24,14760,5871,20638,59022,207415
1.5755,1.375,1.4,3.525,2.24,14760,5871,20638,59022,207415
1.5728,1.375,1.4,3.525,2.24,14760,5871,20638,59022,207415
1.5732,1.375,1.4,3.525,2.24,14760,5871,20638,59022,207415
1.5746,1.375,1.4,3.525,2.24,14760,5871,20638,59022,207415
1.577,1.375,1.4,3.525,2.24,14760,5871,20638,59022,207415
1.5773,1.375,1.4,3.525,2.24,14760,5871,20638,59022,207415
1.57565,1.375,1.4,3.497,2.77,14955,5894,21258,60279,208183
1.574,1.375,1.4,3.497,2.77,14955,5894,21258,60279,208183
1.5732,1.375,1.4,3.497,2.77,14955,5894,21258,60279,208183
1.5785,1.375,1.4,3.497,2.77,14955,5894,21258,60279,208183
1.5891,1.375,1.4,3.497,2.77,14955,5894,21258,60279,208183
1.5858,1.375,1.4,3.497,2.77,14955,5894,21258,60279,208183
1.5909,1.375,1.4,3.497,2.77,14955,5894,21258,60279,208183
1.5897,1.375,1.4,3.497,2.77,14955,5894,21258,60279,208183
1.6062,1.375,1.4,3.497,2.77,14955,5894,21258,60279,208183
1.6018,1.375,1.4,3.497,2.77,14955,5894,21258,60279,208183
1.5871,1.375,1.4,3.497,2.77,14955,5894,21258,60279,208183
1.6044,1.375,1.4,3.497,2.77,14955,5894,21258,60279,208183
1.6155,1.375,1.4,3.497,2.77,14955,5894,21258,60279,208183
1.6315,1.375,1.4,3.497,2.77,14955,5894,21258,60279,208183
1.6472,1.375,1.4,3.497,2.77,14955,5894,21258,60279,208183
1.656,1.375,1.4,3.497,2.77,14955,5894,21258,60279,208183
1.6558,1.375,1.4,3.497,2.77,14955,5894,21258,60279,208183
1.6587,1.375,1.4,3.497,2.77,14955,5894,21258,60279,208183
1.6597,1.375,1.4,3.497,2.77,14955,5894,21258,60279,208183
1.6642,1.375,1.4,3.497,2.77,14955,5894,21258,60279,208183
1.662,1.375,1.4,3.497,2.77,14955,5894,21258,60279,208183
1.6667,1.375,1.4,3.435,2.78,15074,5919,21989,61363,209048
1.675,1.375,1.4,3.435,2.78,15074,5919,21989,61363,209048
1.663,1.375,1.4,3.435,2.78,15074,5919,21989,61363,209048
1.6742,1.375,1.4,3.435,2.78,15074,5919,21989,61363,209048
1.6628,1.375,1.4,3.435,2.78,15074,5919,21989,61363,209048
1.6598,1.375,1.4,3.435,2.78,15074,5919,21989,61363,209048
1.6609,1.375,1.4,3.435,2.78,15074,5919,21989,61363,209048
1.6673,1.375,1.4,3.435,2.78,15074,5919,21989,61363,209048
1.6737,1.375,1.4,3.435,2.78,15074,5919,21989,61363,209048
1.6698,1.375,1.4,3.435,2.78,15074,5919,21989,61363,209048
1.676,1.375,1.4,3.435,2.78,15074,5919,21989,61363,209048
1.6721,1.375,1.4,3.435,2.78,15074,5919,21989,61363,209048
1.6749,1.375,1.4,3.435,2.78,15074,5919,21989,61363,209048
1.6746,1.375,1.4,3.435,2.78,15074,5919,21989,61363,209048
1.6935,1.375,1.4,3.435,2.78,15074,5919,21989,61363,209048
1.6943,1.375,1.4,3.435,2.78,15074,5919,21989,61363,209048
1.6972,1.375,1.4,3.435,2.78,15074,5919,21989,61363,209048
1.6952,1.375,1.4,3.435,2.78,15074,5919,21989,61363,209048
1.6956,1.375,1.4,3.435,2.78,15074,5919,21989,61363,209048
1.6988,1.375,1.4,3.435,2.78,15074,5919,21989,61363,209048
1.7025,1.375,1.4,3.435,2.78,15074,5919,21989,61363,209048
1.6956,1.375,1.4,3.435,2.78,15074,5919,21989,61363,209048
1.6786,1.375,1.4,3.435,2.87,15204,6001,22309,61881,209954
1.6802,1.375,1.4,3.435,2.87,15204,6001,22309,61881,209954
1.678,1.375,1.4,3.435,2.87,15204,6001,22309,61881,209954
1.6693,1.375,1.4,3.435,2.87,15204,6001,22309,61881,209954
1.6708,1.375,1.4,3.435,2.87,15204,6001,22309,61881,209954
1.6737,1.375,1.4,3.435,2.87,15204,6001,22309,61881,209954
1.67535,1.375,1.4,3.435,2.87,15204,6001,22309,61881,209954
1.677,1.375,1.4,3.435,2.87,15204,6001,22309,61881,209954
1.688,1.375,1.4,3.435,2.87,15204,6001,22309,61881,209954
1.6841,1.375,1.4,3.435,2.87,15204,6001,22309,61881,209954
1.6885,1.375,1.4,3.435,2.87,15204,6001,22309,61881,209954
1.6998,1.375,1.4,3.435,2.87,15204,6001,22309,61881,209954
1.6982,1.375,1.4,3.435,2.87,15204,6001,22309,61881,209954
1.7024,1.375,1.4,3.435,2.87,15204,6001,22309,61881,209954
1.7025,1.375,1.4,3.435,2.87,15204,6001,22309,61881,209954
1.695,1.375,1.4,3.435,2.87,15204,6001,22309,61881,209954
1.6983,1.375,1.4,3.435,2.87,15204,6001,22309,61881,209954
1.709,1.375,1.4,3.435,2.87,15204,6001,22309,61881,209954
1.71545,1.375,1.4,3.435,2.87,15204,6001,22309,61881,209954
1.7219,1.375,1.4,3.435,2.87,15204,6001,22309,61881,209954
1.7209,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.7291,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.7248,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.72,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.727,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.7334,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.743,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.7446,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.7445,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.7466,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.745,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.751,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.7615,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.7673,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.7675,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.7635,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.765,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.7748,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.77365,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.7725,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.7705,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.7786,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.7842,1.375,1.4,3.429,2.8,15421,6110,22879,62608,211073
1.7902,1.375,1.4,3.429,2.62,17042,7430,24650,66482,215846
1.8085,1.375,1.4,3.429,2.62,17042,7430,24650,66482,215846
1.8245,1.375,1.4,3.429,2.62,17042,7430,24650,66482,215846
1.8193,1.375,1.4,3.429,2.62,17042,7430,24650,66482,215846
1.8338,1.375,1.4,3.429,2.62,17042,7430,24650,66482,215846
1.8472,1.375,1.4,3.429,2.62,17042,7430,24650,66482,215846
1.8511,1.375,1.4,3.429,2.62,17042,7430,24650,66482,215846
1.8432,1.375,1.4,3.429,2.62,17042,7430,24650,66482,215846
1.8409,1.375,1.4,3.429,2.62,17042,7430,24650,66482,215846
1.8205,1.375,1.4,3.429,2.62,17042,7430,24650,66482,215846
1.7996,1.375,1.4,3.429,2.62,17042,7430,24650,66482,215846
1.8277,1.375,1.4,3.429,2.62,17042,7430,24650,66482,215846
1.837,1.375,1.4,3.429,2.62,17042,7430,24650,66482,215846
1.8112,1.375,1.4,3.429,2.62,17042,7430,24650,66482,215846
1.8215,1.375,1.4,3.429,2.62,17042,7430,24650,66482,215846
1.8182,1.375,1.4,3.429,2.7,16651,7065,24136,67466,218302
1.838,1.375,1.4,3.429,2.7,16651,7065,24136,67466,218302
1.8335,1.375,1.4,3.429,2.7,16651,7065,24136,67466,218302
1.8378,1.375,1.4,3.429,2.7,16651,7065,24136,67466,218302
1.8459,1.375,1.4,3.429,2.7,16651,7065,24136,67466,218302
1.858,1.375,1.4,3.429,2.7,16651,7065,24136,67466,218302
1.8697,1.375,1.4,3.429,2.7,16651,7065,24136,67466,218302
1.885,1.375,1.4,3.429,2.7,16651,7065,24136,67466,218302
1.891,1.375,1.4,3.429,2.7,16651,7065,24136,67466,218302
1.883,1.375,1.4,3.429,2.7,16651,7065,24136,67466,218302
1.89375,1.375,1.4,3.429,2.7,16651,7065,24136,67466,218302
1.9045,1.375,1.4,3.429,2.7,16651,7065,24136,67466,218302
1.9023,1.375,1.4,3.429,2.7,16651,7065,24136,67466,218302
1.8921,1.375,1.4,3.429,2.7,16651,7065,24136,67466,218302
1.8668,1.375,1.4,3.429,2.7,16651,7065,24136,67466,218302
1.8686,1.375,1.4,3.429,2.7,16651,7065,24136,67466,218302
1.8901,1.375,1.4,3.429,2.7,16651,7065,24136,67466,218302
1.8757,1.375,1.4,3.429,2.7,16651,7065,24136,67466,218302
1.8609,1.375,1.4,3.429,2.7,16651,7065,24136,67466,218302
1.8575,1.375,1.4,3.429,2.7,16651,7065,24136,67466,218302
1.868,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.8386,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.8192,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.825,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.8428,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.8471,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.8395,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.8,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.8008,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.7943,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.7993,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.8105,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.8132,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.8363,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.827,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.8485,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.8502,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.8351,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.8099,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.8104,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.8163,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.8283,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.84,1.375,1.4,3.425,2.33,16595,6678,24157,68134,219536
1.8564,1.375,1.4,3.413,2.39,16705,6592,24588,68792,220512
1.8293,1.375,1.4,3.413,2.39,16705,6592,24588,68792,220512
1.814,1.375,1.4,3.413,2.39,16705,6592,24588,68792,220512
1.8374,1.375,1.4,3.413,2.39,16705,6592,24588,68792,220512
1.841,1.375,1.4,3.413,2.39,16705,6592,24588,68792,220512
1.8325,1.375,1.4,3.413,2.39,16705,6592,24588,68792,220512
1.8322,1.375,1.4,3.413,2.39,16705,6592,24588,68792,220512
1.8358,1.375,1.4,3.413,2.39,16705,6592,24588,68792,220512
1.816,1.375,1.4,3.413,2.39,16705,6592,24588,68792,220512
1.7902,1.375,1.4,3.413,2.39,16705,6592,24588,68792,220512
1.7785,1.375,1.4,3.413,2.39,16705,6592,24588,68792,220512
1.8004,1.375,1.4,3.413,2.39,16705,6592,24588,68792,220512
1.8055,1.375,1.4,3.413,2.39,16705,6592,24588,68792,220512
1.7914,1.375,1.4,3.413,2.39,16705,6592,24588,68792,220512
1.772,1.375,1.4,3.413,2.39,16705,6592,24588,68792,220512
1.7684,1.375,1.4,3.413,2.39,16705,6592,24588,68792,220512
1.7674,1.375,1.4,3.413,2.39,16705,6592,24588,68792,220512
1.7857,1.375,1.4,3.413,2.39,16705,6592,24588,68792,220512
1.7925,1.375,1.4,3.413,2.39,16705,6592,24588,68792,220512
1.772,1.375,1.4,3.413,2.39,16705,6592,24588,68792,220512
1.7751,1.375,1.4,3.413,2.39,16705,6592,24588,68792,220512
1.7744,1.375,1.4,3.413,2.39,16705,6592,24588,68792,220512
1.772,1.375,1.4,3.413,2.68,16537,6543,24909,68614,220717
1.7907,1.375,1.4,3.413,2.68,16537,6543,24909,68614,220717
1.7932,1.375,1.4,3.413,2.68,16537,6543,24909,68614,220717
1.7941,1.375,1.4,3.413,2.68,16537,6543,24909,68614,220717
1.7842,1.375,1.4,3.413,2.68,16537,6543,24909,68614,220717
1.7723,1.375,1.4,3.413,2.68,16537,6543,24909,68614,220717
1.7544,1.375,1.4,3.413,2.68,16537,6543,24909,68614,220717
1.7743,1.375,1.4,3.413,2.68,16537,6543,24909,68614,220717
1.7584,1.375,1.4,3.413,2.68,16537,6543,24909,68614,220717
1.7572,1.375,1.4,3.413,2.68,16537,6543,24909,68614,220717
1.7695,1.375,1.4,3.413,2.68,16537,6543,24909,68614,220717
1.7695,1.375,1.4,3.413,2.68,16537,6543,24909,68614,220717
1.7827,1.375,1.4,3.413,2.68,16537,6543,24909,68614,220717
1.771,1.375,1.4,3.413,2.68,16537,6543,24909,68614,220717
1.788,1.375,1.4,3.413,2.68,16537,6543,24909,68614,220717
1.7908,1.375,1.4,3.413,2.68,16537,6543,24909,68614,220717
1.8135,1.375,1.4,3.413,2.68,16537,6543,24909,68614,220717
1.8142,1.375,1.4,3.413,2.68,16537,6543,24909,68614,220717
1.8369,1.375,1.4,3.413,2.68,16537,6543,24909,68614,220717
1.833,1.375,1.4,3.413,2.68,16537,6543,24909,68614,220717
1.83445,1.375,1.4,3.413,2.68,16537,6543,24909,68614,220717
1.8359,1.375,1.4,3.407,2.97,16262,6507,24602,67823,219759
