Date,y,m,d,tw_Open,tw_High,tw_Low,tw_Close,tw_Adj_Close,jp_Open
1998-08-31,1998,8,31,6776.149902,6776.149902,6547.430176,6550.109863,6550.084961,13955.790
1998-09-01,1998,9,1,6350.129883,6361.580078,6219.890137,6335.089844,6335.06543,13979.820
1998-09-02,1998,9,2,6450.419922,6518.109863,6388.069824,6471.680176,6471.655762,14361.040
1998-09-03,1998,9,3,6372.359863,6391.859863,6240.689941,6251.379883,6251.356445,14362.540
1998-09-04,1998,9,4,6254.830078,6463.149902,6254.830078,6463.149902,6463.125488,14158.340
1998-09-07,1998,9,7,6769.620117,6822.970215,6707.640137,6800.72998,6800.704102,13984.470
1998-09-08,1998,9,8,6820.189941,6942.259766,6820.189941,6942.259766,6942.233887,14766.930
1998-09-09,1998,9,9,7017.279785,7017.279785,6846.5,6894.569824,6894.543945,14968.180
1998-09-10,1998,9,10,6803.259766,6915.069824,6780.779785,6803.830078,6803.804199,14805.290
1998-09-11,1998,9,11,6745.52002,6858.990234,6682.910156,6841.830078,6841.804199,14551.250
1998-09-14,1998,9,14,6884.819824,6922.959961,6852.080078,6860.169922,6860.144043,13979.320
1998-09-15,1998,9,15,6925.220215,6925.220215,6816.169922,6857.959961,6857.934082,14104.320
1998-09-16,1998,9,16,6877.899902,6972.540039,6851.299805,6972.540039,6972.51416,14229.320
1998-09-17,1998,9,17,7036.870117,7060.72998,6996.689941,7000.52002,7000.494141,14213.490
1998-09-18,1998,9,18,6929.240234,7000.27002,6929.240234,6961.759766,6961.733887,13799.750
1998-09-21,1998,9,21,7218.390137,7218.390137,6988.97998,7029.399902,7029.374023,13875.770
1998-09-22,1998,9,22,7090.089844,7090.089844,6984.839844,7033.990234,7033.964355,13640.560
1998-09-23,1998,9,23,7065.009766,7086.779785,6951.609863,6962.169922,6962.144043,13768.675
1998-09-24,1998,9,24,7045.580078,7045.580078,6974.089844,6979.950195,6979.924316,13896.790
1998-09-25,1998,9,25,6952.689941,6979.890137,6903.689941,6979.890137,6979.864258,14057.850
1998-09-28,1998,9,28,6958.169922,6958.169922,6905.450195,6910.609863,6910.583984,13760.740
1998-09-29,1998,9,29,6952.209961,6952.209961,6841,6884.5,6884.474121,13937.820
1998-09-30,1998,9,30,6874.569824,6906.459961,6796.419922,6833.950195,6833.924316,13878.680
1998-10-01,1998,10,1,6760.410156,6777.399902,6697.180176,6702.060059,6702.03418,13377.240
1998-10-02,1998,10,2,6512.850098,6537.97998,6384.660156,6436,6435.975586,13141.560
1998-10-06,1998,10,6,6506.100098,6575.950195,6447.560059,6534.649902,6534.625,12936.380
1998-10-07,1998,10,7,6596.47998,6674.890137,6560.649902,6674.890137,6674.864746,13095.900
1998-10-08,1998,10,8,6726.120117,6970.22998,6726.120117,6970.22998,6970.204102,13749.010
1998-10-09,1998,10,9,6990.060059,7064.830078,6893.75,6944.169922,6944.144043,12923.450
1998-10-12,1998,10,12,7027.140137,7027.140137,6913.799805,6920.450195,6920.424316,12977.820
1998-10-13,1998,10,13,6997.910156,7023.180176,6906.680176,6909.220215,6909.194336,13538.800
1998-10-14,1998,10,14,6857.819824,6882.279785,6784.140137,6819.120117,6819.094238,13264.620
1998-10-15,1998,10,15,6828.879883,6839.939941,6784.700195,6799.879883,6799.854004,13113.360
1998-10-19,1998,10,19,6944.140137,6944.140137,6887.350098,6904.560059,6904.53418,13263.180
1998-10-20,1998,10,20,6875.629883,6926.910156,6836.52002,6848.720215,6848.694336,13569.140
1998-10-21,1998,10,21,6859.779785,7021.419922,6859.779785,7021.419922,7021.394043,13921.360
1998-10-22,1998,10,22,7068.029785,7068.029785,6965.540039,6987.790039,6987.76416,14287.750
1998-10-23,1998,10,23,7029.439941,7088.390137,7010.359863,7055.459961,7055.434082,14327.650
1998-10-26,1998,10,26,7063.439941,7063.439941,7024.129883,7050.319824,7050.293945,14054.860
1998-10-27,1998,10,27,7056.509766,7110.02002,7019.060059,7036.629883,7036.604004,13855.050
1998-10-28,1998,10,28,7060.740234,7060.740234,6937.879883,6962.089844,6962.063965,13804.320
1998-10-29,1998,10,29,6983.759766,7016.890137,6963.120117,7016.890137,7016.864258,13566.800
1998-10-30,1998,10,30,7046.939941,7101.459961,7007.319824,7101.459961,7101.433594,13732.190
1998-11-02,1998,11,2,7215.830078,7249.290039,7180.200195,7218.089844,7218.0625,13648.280
1998-11-03,1998,11,3,7133.169922,7151.279785,7061.850098,7071.439941,7071.414063,13871.965
1998-11-04,1998,11,4,7002.580078,7043.27002,6851.149902,6905.319824,6905.293945,14095.650
1998-11-05,1998,11,5,6933.299805,6957.27002,6827.399902,6957.27002,6957.244141,14624.450
1998-11-06,1998,11,6,6931.140137,6967.27002,6858.060059,6889.649902,6889.624023,14308.990
1998-11-09,1998,11,9,6989.430176,7014.330078,6941.609863,6957.399902,6957.374023,14172.800
1998-11-10,1998,11,10,6847.52002,6862.419922,6785.950195,6812.299805,6812.273926,14154.000
1998-11-11,1998,11,11,6738.169922,6768.399902,6643.180176,6654.790039,6654.764648,14137.630
1998-11-13,1998,11,13,6785.02002,6870.569824,6776.379883,6829.620117,6829.594238,14119.380
1998-11-16,1998,11,16,6890.049805,7003.870117,6889.470215,7003.870117,7003.844238,14339.430
1998-11-17,1998,11,17,7067.040039,7131.899902,7032.620117,7131.899902,7131.873047,14475.880
1998-11-18,1998,11,18,7140.339844,7176.609863,7083.439941,7100.140137,7100.11377,14396.090
1998-11-19,1998,11,19,7185.540039,7306.069824,7177.259766,7300.339844,7300.312012,14557.100
1998-11-20,1998,11,20,7366.140137,7381.839844,7296.350098,7380.529785,7380.501953,14461.200
1998-11-23,1998,11,23,7318.350098,7390.5,7308.399902,7312.259766,7312.231934,14682.700
1998-11-24,1998,11,24,7452.939941,7467.220215,7410.52002,7435.839844,7435.812012,14904.200
1998-11-25,1998,11,25,7187.669922,7292.200195,7116.089844,7213.5,7213.472656,15108.040
1998-11-26,1998,11,26,7281.080078,7397.52002,7253,7377.859863,7377.832031,15101.620
1998-11-27,1998,11,27,7406.799805,7453.25,7300.049805,7320.120117,7320.092285,15188.770
1998-11-30,1998,11,30,7312.649902,7312.649902,7171.75,7177.220215,7177.192871,15107.090
1998-12-01,1998,12,1,7116.240234,7199.740234,7096.830078,7102.370117,7102.34375,14821.530
1998-12-02,1998,12,2,7190.049805,7213.629883,7131.439941,7157.220215,7157.193359,14863.710
1998-12-03,1998,12,3,7182.47998,7182.47998,7129.97998,7140.109863,7140.083008,14875.600
1998-12-04,1998,12,4,7165.069824,7236.080078,7165.069824,7201.839844,7201.8125,14641.410
1998-12-07,1998,12,7,7375.910156,7375.910156,7300.22998,7303.339844,7303.312012,14703.640
1998-12-08,1998,12,8,7355.629883,7355.629883,7198.02002,7212.680176,7212.652832,14775.020
1998-12-09,1998,12,9,7176.209961,7210.109863,7100.819824,7117.910156,7117.883301,14751.790
1998-12-10,1998,12,10,7118.27002,7132.399902,7034.930176,7048.569824,7048.543945,14890.920
1998-12-11,1998,12,11,7015.72998,7075.279785,6931.169922,6939.740234,6939.714355,14729.950
1998-12-14,1998,12,14,6985.870117,6989.160156,6882.240234,6889.5,6889.474121,14349.180
1998-12-15,1998,12,15,6847.009766,6937.060059,6752.5,6936.819824,6936.793945,14084.960
1998-12-16,1998,12,16,6926.839844,6926.839844,6764.75,6769.52002,6769.494141,14092.320
1998-12-17,1998,12,17,6695.169922,6761.009766,6650.640137,6650.640137,6650.614746,14064.220
1998-12-18,1998,12,18,6742.129883,6742.129883,6592.459961,6636.660156,6636.634766,14161.460
1998-12-21,1998,12,21,6549.529785,6620.75,6537.649902,6558.279785,6558.254883,14158.820
1998-12-22,1998,12,22,6623.209961,6782.680176,6619.799805,6782.680176,6782.654297,14183.740
1998-12-23,1998,12,23,6775.609863,6775.609863,6684.129883,6688.649902,6688.624023,13997.160
1998-12-24,1998,12,24,6778.27002,6780.830078,6668.680176,6683,6682.974121,13810.580
1998-12-28,1998,12,28,6615.379883,6615.379883,6452.129883,6481.649902,6481.625488,13876.540
1998-12-29,1998,12,29,6499.850098,6527.259766,6414.649902,6478.27002,6478.245605,13780.440
1998-12-30,1998,12,30,6545.779785,6566.549805,6433.450195,6462.029785,6462.005371,13832.320
1998-12-31,1998,12,31,6516.209961,6516.209961,6414.450195,6418.430176,6418.405762,13634.675
1999-01-05,1999,1,5,6210.410156,6310.410156,6111.640137,6152.430176,6152.406738,13437.030
1999-01-06,1999,1,6,6082.02002,6280.930176,5988.060059,6199.910156,6199.886719,13281.690
1999-01-07,1999,1,7,6280.379883,6409.549805,6181.620117,6404.310059,6404.285645,13576.000
1999-01-08,1999,1,8,6371.339844,6492.870117,6371.339844,6421.75,6421.725586,13507.060
1999-01-11,1999,1,11,6472.02002,6492.899902,6392.490234,6406.990234,6406.96582,13354.410
1999-01-12,1999,1,12,6429.540039,6441.790039,6357.109863,6363.890137,6363.865723,13313.470
1999-01-13,1999,1,13,6293.589844,6365.600098,6292.549805,6319.339844,6319.315918,13353.810
1999-01-14,1999,1,14,6295.990234,6595.990234,6187.319824,6241.319824,6241.296387,13369.080
1999-01-15,1999,1,15,6190.950195,6454.600098,6176.089844,6454.600098,6454.575684,13565.710
1999-01-18,1999,1,18,6436.169922,6477.439941,6377.25,6377.25,6377.225586,13762.340
1999-01-19,1999,1,19,6358.879883,6421.779785,6323.890137,6343.359863,6343.335449,13840.580
1999-01-20,1999,1,20,6355.149902,6360.75,6292,6310.709961,6310.686035,13794.920
1999-01-21,1999,1,21,6332.680176,6424.540039,6330.22998,6332.200195,6332.175781,14048.850
1999-01-22,1999,1,22,6303.859863,6328.310059,6221.240234,6228.950195,6228.926758,14235.670
1999-01-25,1999,1,25,6142.72998,6161.799805,6018.97998,6032.149902,6032.127441,14141.560
1999-01-26,1999,1,26,6083.569824,6115.640137,5987.419922,6115.640137,6115.617676,14251.290
1999-01-27,1999,1,27,6161.779785,6204.459961,6129.399902,6138.870117,6138.847656,14416.240
1999-01-28,1999,1,28,6110.819824,6145.77002,6058.709961,6063.410156,6063.387695,14472.050
1999-01-29,1999,1,29,6090.439941,6090.439941,5975.47998,5984,5983.978027,14413.900
1999-02-01,1999,2,1,5948.350098,5948.350098,5859,5862.790039,5862.768066,14544.120
1999-02-02,1999,2,2,5892.930176,5892.930176,5726.25,5749.640137,5749.619141,14459.810
1999-02-03,1999,2,3,5658.009766,5772.890137,5596.580078,5743.859863,5743.838867,14250.550
1999-02-04,1999,2,4,5711.799805,5747.470215,5502.540039,5514.890137,5514.869629,14176.130
1999-02-05,1999,2,5,5506.549805,5625.649902,5422.660156,5474.790039,5474.769531,14049.690
1999-02-08,1999,2,8,5784.140137,5839.149902,5757.609863,5822.97998,5822.958008,13886.640
1999-02-09,1999,2,9,5798.919922,5798.919922,5721.350098,5723.72998,5723.708984,14008.560
1999-02-10,1999,2,10,5669.22998,5811.330078,5669.22998,5798,5797.979004,13852.620
1999-02-22,1999,2,22,6216.009766,6343.839844,6164.379883,6313.629883,6313.605957,14149.670
1999-02-23,1999,2,23,6339.240234,6408.759766,6167.290039,6180.939941,6180.916504,14284.270
1999-02-24,1999,2,24,6165.649902,6268.709961,6158.350098,6238.870117,6238.84668,14483.590
1999-02-25,1999,2,25,6279.350098,6362.310059,6235.069824,6275.529785,6275.505859,14386.090
1999-02-26,1999,2,26,6272.109863,6318.52002,6224.439941,6318.52002,6318.496094,14456.330
1999-03-01,1999,3,1,6328.220215,6351.689941,6275.810059,6312.25,6312.226074,14362.860
1999-03-02,1999,3,2,6312.709961,6343.299805,6227.339844,6263.540039,6263.516113,14260.550
1999-03-03,1999,3,3,6261.299805,6421.310059,6257.02002,6403.140137,6403.115723,13956.180
1999-03-04,1999,3,4,6444.509766,6468.850098,6384.189941,6393.740234,6393.71582,14202.200
1999-03-05,1999,3,5,6430.549805,6460.740234,6333.259766,6383.089844,6383.06543,14256.020
1999-03-08,1999,3,8,6441.129883,6444.47998,6386.279785,6431.959961,6431.935547,14925.590
1999-03-09,1999,3,9,6448.129883,6535.149902,6447.410156,6493.430176,6493.405273,14842.170
1999-03-10,1999,3,10,6495.140137,6519.27002,6458.299805,6486.609863,6486.584961,15134.050
1999-03-11,1999,3,11,6507.149902,6537.350098,6430.549805,6436.799805,6436.775391,15485.430
1999-03-12,1999,3,12,6447.069824,6472.629883,6412.470215,6462.72998,6462.705566,15588.890
1999-03-15,1999,3,15,6474,6598.319824,6440.939941,6598.319824,6598.294922,15526.510
1999-03-16,1999,3,16,6644.529785,6722.299805,6616.640137,6672.22998,6672.20459,15749.550
1999-03-17,1999,3,17,6724.490234,6808.399902,6702.669922,6757.069824,6757.043945,16088.090
1999-03-18,1999,3,18,6795.410156,6895.009766,6785.959961,6895.009766,6894.983887,16238.910
1999-03-19,1999,3,19,6934.580078,7023.569824,6914.189941,6997.290039,6997.26416,15804.170
1999-03-22,1999,3,22,7009.049805,7064.339844,6976.72998,7043.22998,7043.204102,16429.521
1999-03-23,1999,3,23,7107.200195,7133.029785,6937.72998,6945.47998,6945.454102,16401.961
1999-03-24,1999,3,24,6873.470215,6933.009766,6844.089844,6889.419922,6889.394043,15947.570
1999-03-25,1999,3,25,6929.669922,6969.370117,6878.220215,6941.379883,6941.354004,15591.410
1999-03-26,1999,3,26,7004.459961,7059.450195,6971.549805,7033.25,7033.224121,16030.530
1999-03-29,1999,3,29,7057.169922,7062.899902,6898.439941,6901.680176,6901.654297,16031.320
1999-03-30,1999,3,30,6965.990234,6968.47998,6828.990234,6898.660156,6898.634277,16091.920
1999-03-31,1999,3,31,6894.640137,6937.140137,6834.330078,6881.720215,6881.694336,15865.770
1999-04-01,1999,4,1,6876.200195,7018.680176,6875.669922,7018.680176,7018.654297,15868.050
1999-04-02,1999,4,2,7070.319824,7232.509766,7070.319824,7232.509766,7232.482422,16351.720
1999-04-06,1999,4,6,7232.459961,7245.680176,7157,7163.990234,7163.963379,16360.980
1999-04-07,1999,4,7,7178,7190.569824,7110.379883,7135.890137,7135.863281,16429.859
1999-04-08,1999,4,8,7193.569824,7316.160156,7193.569824,7273.410156,7273.382324,16552.500
1999-04-09,1999,4,9,7331.080078,7384.97998,7260.379883,7265.700195,7265.672363,16933.400
1999-04-12,1999,4,12,7278.529785,7306.549805,7188.919922,7242.399902,7242.372559,16797.080
1999-04-13,1999,4,13,7281.740234,7344.629883,7279.040039,7337.850098,7337.822266,16617.051
1999-04-14,1999,4,14,7366.439941,7448.649902,7366.439941,7398.649902,7398.62207,16698.180
1999-04-15,1999,4,15,7417.140137,7498.169922,7339.47998,7498.169922,7498.14209,16758.590
1999-04-16,1999,4,16,7529.470215,7594.450195,7414.620117,7466.819824,7466.791992,16754.311
1999-04-19,1999,4,19,7609,7685.140137,7609,7623.180176,7623.151367,16858.279
1999-04-20,1999,4,20,7587.319824,7674.839844,7537.25,7627.740234,7627.711426,16587.170
1999-04-21,1999,4,21,7684.899902,7706.009766,7452.339844,7474.160156,7474.132324,16724.430
1999-04-22,1999,4,22,7515.109863,7548.459961,7444.569824,7494.600098,7494.572266,16563.721
1999-04-23,1999,4,23,7561.350098,7659.589844,7561.350098,7612.799805,7612.770996,16715.859
1999-04-26,1999,4,26,7652.049805,7665.290039,7563.350098,7629.089844,7629.061035,16919.760
1999-04-27,1999,4,27,7656.890137,7668.819824,7521.839844,7550.129883,7550.101074,16992.131
1999-04-28,1999,4,28,7559.700195,7579.990234,7479.990234,7496.609863,7496.582031,17013.869
1999-04-29,1999,4,29,7412.180176,7436.220215,7274.209961,7289.620117,7289.592285,16966.725
1999-04-30,1999,4,30,7265.009766,7372.97998,7209.509766,7371.169922,7371.14209,16919.580
1999-05-03,1999,5,3,7393.580078,7403.680176,7312.470215,7383.259766,7383.231934,16841.180
1999-05-04,1999,5,4,7433.52002,7588.040039,7433.52002,7588.040039,7588.01123,16841.180
1999-05-05,1999,5,5,7594.279785,7644.450195,7554.189941,7572.160156,7572.131348,16841.180
1999-05-06,1999,5,6,7619.439941,7664.890137,7545.330078,7560.049805,7560.020996,16762.779
1999-05-07,1999,5,7,7538.72998,7582.339844,7456.990234,7469.330078,7469.302246,17281.529
1999-05-10,1999,5,10,7441.279785,7484.370117,7399.919922,7484.370117,7484.342285,16983.289
1999-05-11,1999,5,11,7530.27002,7584.569824,7466.149902,7474.450195,7474.422363,17003.439
1999-05-12,1999,5,12,7516.129883,7532.069824,7423.379883,7448.410156,7448.382324,16782.561
1999-05-13,1999,5,13,7458.02002,7499.629883,7411.140137,7416.200195,7416.172363,16952.850
1999-05-14,1999,5,14,7470.189941,7592.97998,7470.189941,7592.529785,7592.500977,16899.840
1999-05-17,1999,5,17,7646.450195,7705.629883,7587.759766,7599.759766,7599.730957,16750.910
1999-05-18,1999,5,18,7646.589844,7658.669922,7484.060059,7585.509766,7585.480957,16440.381
1999-05-19,1999,5,19,7583.399902,7634.72998,7542.779785,7614.600098,7614.571289,16354.600
1999-05-20,1999,5,20,7665.660156,7701.259766,7603.509766,7608.879883,7608.851074,16150.420
1999-05-21,1999,5,21,7646.160156,7696.970215,7594.759766,7606.689941,7606.661133,16220.380
1999-05-24,1999,5,24,7626.709961,7644.970215,7538.52002,7588.22998,7588.201172,16261.150
1999-05-25,1999,5,25,7544.310059,7553.350098,7409.660156,7417.029785,7417.001953,16305.500
1999-05-26,1999,5,26,7348.879883,7460.870117,7348.879883,7426.629883,7426.602051,16172.720
1999-05-27,1999,5,27,7498.939941,7510.419922,7440.720215,7469.009766,7468.981934,16287.020
1999-05-28,1999,5,28,7463.290039,7465.799805,7377.060059,7387.370117,7387.342285,16118.260
1999-05-31,1999,5,31,7449.100098,7449.100098,7304.439941,7316.569824,7316.541992,15979.200
1999-06-01,1999,6,1,7333.689941,7397.620117,7313.120117,7397.620117,7397.592285,16090.150
1999-06-02,1999,6,2,7429.660156,7493.680176,7429.660156,7488.029785,7488.001953,16404.119
1999-06-03,1999,6,3,7552.359863,7604.509766,7552.359863,7572.910156,7572.881348,16418.920
1999-06-04,1999,6,4,7613.149902,7628.140137,7576.97998,7590.439941,7590.411133,16237.270
1999-06-07,1999,6,7,7708.379883,7818.089844,7688.839844,7802.689941,7802.661133,16318.440
1999-06-08,1999,6,8,7900.930176,7940.379883,7858.609863,7892.129883,7892.099609,16497.949
1999-06-09,1999,6,9,7928.240234,7980.109863,7900.890137,7957.709961,7957.679688,16499.160
1999-06-10,1999,6,10,7993.609863,8058.180176,7985.47998,7996.759766,7996.729004,16627.801
1999-06-11,1999,6,11,8008.959961,8028.390137,7937.77002,7979.399902,7979.369141,17084.570
1999-06-14,1999,6,14,8023.709961,8039.640137,7926.529785,7973.580078,7973.549805,17193.609
1999-06-15,1999,6,15,8091.810059,8109.279785,7940.899902,7960,7959.969727,17216.279
1999-06-16,1999,6,16,7994.330078,8059.02002,7924.410156,8059.02002,8058.989258,17284.980
1999-06-17,1999,6,17,8155.439941,8290.25,8155.439941,8274.360352,8274.328125,17268.449
1999-06-21,1999,6,21,8361.049805,8483.950195,8308.429688,8413.480469,8413.448242,17485.900
1999-06-22,1999,6,22,8482.379883,8640.110352,8446,8608.910156,8608.87793,17780.740
1999-06-23,1999,6,23,8607.540039,8661.389648,8486.969727,8492.320313,8492.288086,17742.529
1999-06-24,1999,6,24,8497.900391,8627.879883,8433.740234,8589.30957,8589.277344,17590.010
1999-06-25,1999,6,25,8469.120117,8497.599609,8251.650391,8265.959961,8265.927734,17597.779
1999-06-28,1999,6,28,8281.700195,8341.849609,8240.349609,8281.450195,8281.417969,17501.119
1999-06-29,1999,6,29,8428.839844,8514.269531,8407.950195,8514.269531,8514.237305,17675.840
1999-06-30,1999,6,30,8576.780273,8576.780273,8444.589844,8467.370117,8467.337891,17832.590
1999-07-02,1999,7,2,8508.790039,8642.620117,8508.790039,8572.089844,8572.057617,17945.449
1999-07-05,1999,7,5,8588.150391,8668.150391,8535.030273,8593.349609,8593.317383,18001.160
1999-07-06,1999,7,6,8631.25,8663.919922,8446.19043,8454.490234,8454.458008,18131.760
1999-07-07,1999,7,7,8464.75,8500.610352,8390.990234,8470.070313,8470.038086,18075.211
1999-07-08,1999,7,8,8533.870117,8610.900391,8525.429688,8592.429688,8592.397461,17999.301
1999-07-09,1999,7,9,8624.379883,8663.05957,8538.820313,8550.269531,8550.237305,17965.699
1999-07-12,1999,7,12,8582.889648,8592.049805,8455.139648,8463.900391,8463.868164,17921.580
1999-07-13,1999,7,13,8441.139648,8441.139648,8194.969727,8204.5,8204.467773,18231.830
1999-07-14,1999,7,14,8162.720215,8249.160156,7792.540039,7888.660156,7888.629883,18188.359
