ko_VALUE,mlx_VALUE,mxc_VALUE,sd_VALUE,nafrc_VALUE,sgp_VALUE,sz_VALUE,aut_VALUE,eur_VALUE,nzn_VALUE
1153.83,4.06,18.125,8.1102,14.7125,1.3465,0.9594,0.7479,1.14,0.7024
1169.74,4.086,18.8145,8.2548,15.1535,1.3549,0.9662,0.7394,1.1282,0.7064
1176.78,4.103,18.9785,8.3033,15.3035,1.355,0.964,0.736,1.1206,0.7003
1167.53,4.0985,18.863,8.323,15.2525,1.3548,0.9647,0.7404,1.1239,0.7028
1176.49,4.099,18.9875,8.4216,15.4485,1.3534,0.9662,0.7312,1.1158,0.6996
1171.77,4.098,18.8615,8.3406,15.217,1.3504,0.961,0.7385,1.1256,0.7056
1156.8,4.062,18.666,8.2374,14.8215,1.3432,0.9616,0.7458,1.1318,0.7109
1154.35,4.032,18.655,8.2575,14.7555,1.3419,0.9596,0.7461,1.1262,0.7138
1147.99,4.032,18.53,8.2727,14.63,1.3395,0.9584,0.7491,1.1286,0.7165
1143.27,4.015,18.301,8.1654,14.426,1.3391,0.9566,0.7598,1.1373,0.7242
1167.56,4.09,18.8545,8.4345,15,1.3487,0.9702,0.7451,1.1126,0.7109
1181.24,4.1,19.152,8.5598,15.49,1.3624,0.9787,0.7357,1.1024,0.702
1169.31,4.07,18.91,8.5372,15.218,1.3558,0.9812,0.7353,1.1054,0.7031
1153.09,4.033,18.5355,8.4602,14.831,1.3472,0.9794,0.7444,1.1117,0.7121
1154.15,4.025,18.4935,8.5028,14.7755,1.3489,0.9792,0.7432,1.1032,0.712
1146.49,3.996,18.393,8.4301,14.5755,1.3452,0.973,0.7485,1.1145,0.7167
1151.64,4.008,18.58675,8.47905,14.681,1.348,0.9749,0.74705,1.11125,0.7157
1156.79,4.02,18.7805,8.528,14.7865,1.3508,0.9768,0.7456,1.108,0.7147
1160.59,4.02,18.7535,8.5276,14.7775,1.3511,0.9778,0.7511,1.1077,0.713
1154.89,4.02,18.8785,8.5724,14.7,1.349,0.9781,0.7488,1.1065,0.7213
1148.71,4.03,18.5615,8.5984,14.575,1.3458,0.9843,0.7559,1.1038,0.7293
1148.97,3.993,18.4915,8.584,14.436,1.351,0.983,0.7534,1.1045,0.7222
1146.47,3.96,18.2935,8.5203,14.331,1.3476,0.9869,0.7631,1.1074,0.7304
1145.01,3.97,18.402,8.4751,14.424,1.3463,0.9834,0.7624,1.1112,0.7303
1130.65,3.95,18.324,8.4823,14.232,1.3423,0.9806,0.7632,1.1109,0.7199
1135.49,3.945,18.519,8.5455,14.353,1.3479,0.9834,0.7587,1.1059,0.7133
1134.39,3.975,18.48,8.5505,14.2585,1.3481,0.9822,0.7597,1.1076,0.7117
1140.56,4,18.5355,8.6114,14.332,1.3533,0.985,0.7496,1.1014,0.7049
1142.33,4.024,18.582,8.6003,14.338,1.3577,0.9872,0.7486,1.1007,0.7033
1137.31,4.038,18.615,8.5947,14.2245,1.356,0.9869,0.7497,1.1016,0.6989
1137.49,4.0535,18.614,8.6603,14.346,1.3586,0.9888,0.7453,1.0968,0.699
1140.8,4.062,18.756,8.6513,14.37,1.3623,0.9869,0.7458,1.098,0.6981
1137.59,4.058,18.7902,8.6568,14.3635,1.3592,0.9924,0.7516,1.0984,0.7038
1135.09,4.0735,18.8715,8.6797,14.3505,1.3584,0.9936,0.746,1.0988,0.7042
1124.79,4.047,18.9085,8.6243,14.199,1.3525,0.9806,0.7511,1.1094,0.7075
1112.89,4.067,18.761,8.5503,13.8875,1.3431,0.969,0.7599,1.1168,0.7216
1106.15,4.0215,18.8325,8.5701,13.9005,1.3397,0.9671,0.7567,1.1176,0.7196
1108.35,4.03,18.915,8.5105,14.0125,1.3384,0.9643,0.7611,1.1225,0.7235
1116.21,4.056,18.9005,8.5207,13.9645,1.3424,0.9716,0.7592,1.117,0.7163
1111.99,4.049,18.845,8.5214,13.68,1.3417,0.9738,0.7637,1.1134,0.7195
1114.54,4.025,18.8685,8.5634,13.797,1.3469,0.9796,0.7615,1.108,0.7138
1108.24,4.035,18.5785,8.5867,13.6275,1.3481,0.9838,0.7656,1.1078,0.7139
1101.45,4.028,18.38,8.5314,13.4205,1.3436,0.9826,0.7677,1.111,0.7178
1095.84,3.988,18.351,8.4686,13.3105,1.34,0.9759,0.7717,1.1171,0.722
1097.39,4.002,18.264,8.4306,13.321,1.3429,0.9722,0.771,1.1168,0.7242
1100.79,4.026,18.25,8.44,13.5175,1.3456,0.9738,0.7669,1.1172,0.7215
1095.83,4.005,18.045,8.4542,13.3105,1.3426,0.9714,0.7687,1.1199,0.7219
1093.95,3.983,17.975,8.4091,13.306,1.339,0.9622,0.7697,1.1277,0.7266
1114.25,4.01,18.2765,8.4384,13.4905,1.3456,0.964,0.7619,1.1263,0.7219
1107.41,3.9925,18.0575,8.358,13.35,1.3398,0.9576,0.7684,1.1334,0.7292
1116.37,4.0105,18.2525,8.3781,13.5065,1.3469,0.9594,0.762,1.1326,0.7268
1120.93,4.02,18.3165,8.3826,13.5705,1.3506,0.9625,0.7629,1.1314,0.7278
1116.91,4.025,18.373,8.3781,13.8,1.3511,0.9622,0.7632,1.1308,0.7307
1121.34,4.035,18.4955,8.4068,14.19,1.3552,0.9673,0.7605,1.1256,0.7307
1115.23,4.01,18.4385,8.4132,14.232,1.3538,0.9684,0.7611,1.1274,0.7297
1111.47,4.013,18.295,8.4464,14.1205,1.3548,0.9718,0.7614,1.1237,0.7302
1121.53,4.0425,18.5625,8.4767,14.3925,1.3602,0.978,0.7576,1.1182,0.7254
1118.27,4.048,18.785,8.5389,14.485,1.3638,0.9822,0.7516,1.115,0.7222
1115.98,4.048,18.849,8.5689,14.6985,1.363,0.983,0.7519,1.1146,0.7257
1116.89,4.074,18.826,8.5504,14.6845,1.3593,0.9792,0.7542,1.1194,0.7282
1114.87,4.083,18.644,8.5886,14.4705,1.3594,0.9804,0.7557,1.1158,0.7286
1103.955,4.0805,18.49125,8.53255,14.26675,1.3535,0.9761,0.76155,1.11975,0.73465
1093.04,4.078,18.3385,8.4765,14.063,1.3476,0.9718,0.7674,1.1237,0.7407
1090.03,4.055,18.3505,8.4443,14.05,1.3465,0.9702,0.7675,1.1238,0.7451
1095.27,4.04,18.61,8.4483,14.113,1.3492,0.9726,0.7666,1.1256,0.7406
1106.83,4.0675,18.8395,8.4995,14.391,1.3592,0.977,0.7549,1.1214,0.7336
1112.03,4.0675,19.0705,8.4992,14.39,1.3591,0.9736,0.7526,1.123,0.7321
1124.61,4.105,19.1651,8.5072,14.4735,1.366,0.974,0.747,1.1242,0.7262
1123.81,4.121,19.2075,8.4628,14.255,1.3629,0.9708,0.7485,1.1271,0.7304
1117.44,4.133,19.6205,8.5483,14.005,1.3605,0.9798,0.756,1.1179,0.7317
1117.34,4.137,19.8485,8.5801,13.855,1.3621,0.9781,0.7552,1.1172,0.7323
1112.17,4.135,19.8425,8.5831,13.68,1.3577,0.9758,0.7589,1.1165,0.7328
1100.59,4.106,19.555,8.5322,13.6075,1.3558,0.9678,0.7644,1.1229,0.7315
1102.21,4.11,19.736,8.5457,13.69,1.3592,0.9702,0.7621,1.1223,0.7235
1106.99,4.126,19.8605,8.5175,13.675,1.3593,0.9668,0.7642,1.127,0.728
1097.39,4.122,19.3825,8.5435,13.855,1.3621,0.9655,0.7676,1.1244,0.7285
1097.98,4.132,19.3355,8.5726,13.72,1.3628,0.9694,0.7667,1.1238,0.729
1104.79,4.132,19.335,8.5641,13.645,1.3658,0.974,0.7664,1.121,0.7263
1110.77,4.125,19.236,8.5838,13.73,1.3701,0.978,0.7644,1.1212,0.7246
1114.53,4.135,19.2455,8.5989,13.715,1.3701,0.977,0.7618,1.1196,0.7173
1114.53,4.14,19.232,8.6246,13.855,1.3726,0.9798,0.758,1.1158,0.7161
1115.95,4.155,19.3325,8.6616,13.9325,1.3755,0.9806,0.7556,1.1156,0.7119
1124.21,4.17,18.9685,8.8172,14.36,1.3784,0.9878,0.7545,1.1062,0.7067
1127.23,4.19,18.999,8.8306,14.255,1.3853,0.9902,0.7553,1.1014,0.7048
1133.31,4.211,19.044,8.805,14.2225,1.3838,0.987,0.7558,1.1038,0.7081
1133.13,4.198,19.0475,8.8353,14.2475,1.3901,0.9902,0.761,1.0985,0.7087
1137.61,4.215,18.885,8.8135,14.145,1.3891,0.988,0.7626,1.1,0.7134
1123.75,4.1925,18.6575,8.8087,13.89,1.3848,0.9886,0.7679,1.0997,0.7218
1120.01,4.19,18.5605,8.8431,13.86,1.3865,0.9894,0.7715,1.0966,0.7223
1128.39,4.181,18.591,8.8577,13.9125,1.3912,0.9916,0.764,1.0934,0.7203
1137.17,4.183,18.6315,8.9297,14.0275,1.3954,0.9951,0.7597,1.0866,0.7154
1135.4,4.175,18.5835,8.9039,13.9175,1.3939,0.992,0.7603,1.0888,0.7133
1129.89,4.155,18.485,8.9224,13.775,1.3906,0.994,0.7652,1.089,0.7168
1134.94,4.159,18.668,8.8994,13.8775,1.3898,0.9927,0.7657,1.0916,0.7156
1145.85,4.182,18.814,9.0646,13.86,1.3953,0.994,0.7606,1.0904,0.7123
1146.49,4.197,18.717,9.0353,13.8325,1.3938,0.9932,0.7578,1.0934,0.7144
1145.37,4.19,18.79,9.0207,13.485,1.3917,0.989,0.7611,1.0962,0.7156
1142.68,4.179,19.1,8.9479,13.575,1.3887,0.979,0.7659,1.1042,0.7176
1148.39,4.189,19.3905,8.8938,13.51,1.3826,0.9701,0.7667,1.1119,0.7296
1142.68,4.185,19.2255,8.9318,13.475,1.3843,0.9746,0.7681,1.1094,0.7322
1142.68,4.179,19.118,8.9543,13.61,1.3832,0.9682,0.7669,1.1121,0.7311
1141.27,4.207,18.6365,9.0272,13.3425,1.3902,0.9758,0.77,1.1038,0.7324
1131.39,4.2,18.435,9.0102,13.2725,1.389,0.9757,0.7733,1.1034,0.7355
1150.64,4.224,19.7745,9.0293,13.475,1.3953,0.9812,0.7674,1.0952,0.7302
1162.11,4.27,20.4935,9.0874,14.0425,1.4089,0.9878,0.759,1.0882,0.7202
1166.68,4.2975,20.6675,9.12715,14.20625,1.4132,0.9928,0.7561,1.08025,0.71435
1171.25,4.325,20.8415,9.1669,14.37,1.4175,0.9978,0.7532,1.0723,0.7085
1170.21,4.34,20.345,9.1814,14.2,1.4154,1.0015,0.754,1.0726,0.7095
1172.41,4.345,20.272,9.1849,14.295,1.4148,1.0019,0.7492,1.0699,0.7079
1176.03,4.3456,20.1845,9.2191,14.305,1.4177,1.0048,0.7455,1.0656,0.7058
1177.71,4.414,20.425,9.2515,14.38,1.4255,1.0094,0.7345,1.06,0.7028
1178.51,4.417,20.488,9.2494,14.2675,1.426,1.0112,0.7357,1.0597,0.7057
1173.25,4.417,20.5125,9.2267,14.1325,1.4246,1.01,0.7388,1.0618,0.7048
1181.57,4.44,20.653,9.2686,14.2025,1.4325,1.0156,0.7391,1.056,0.701
1178.28,4.4465,20.65175,9.24875,14.15375,1.4306,1.0146,0.7408,1.05775,0.70275
1174.99,4.453,20.6505,9.2289,14.105,1.4287,1.0136,0.7425,1.0595,0.7045
1170.53,4.46,20.574,9.2275,13.7325,1.426,1.0158,0.7478,1.0576,0.7063
1169.99,4.464,20.595,9.1902,13.88,1.4263,1.0132,0.7469,1.0626,0.7119
1175.87,4.464,20.4565,9.2548,14.0775,1.4336,1.0187,0.7387,1.0578,0.7081
1167.31,4.461,20.7375,9.2479,14.075,1.427,1.0126,0.7411,1.0634,0.7072
1167.7,4.45,20.613,9.1936,13.8825,1.4207,1.011,0.7445,1.0666,0.7139
1168.11,4.447,20.5725,9.1554,13.7725,1.4232,1.0103,0.7476,1.0723,0.7134
1171.5,4.433,20.375,9.1214,13.5975,1.4195,1.0093,0.7454,1.0717,0.7113
1161.67,4.43,20.328,9.0784,13.52,1.4182,1.0065,0.7479,1.0758,0.716
1162.49,4.42,20.3765,9.1273,13.65,1.424,1.0154,0.7448,1.0625,0.7168
1171.88,4.4215,20.333,9.1968,13.765,1.4312,1.0184,0.7442,1.0541,0.7139
1164.37,4.4215,20.223,9.1874,13.645,1.4258,1.0157,0.7486,1.0606,0.7189
1164.65,4.434,20.256,9.1553,13.6375,1.4236,1.0118,0.7494,1.0635,0.7204
1165.13,4.444,20.2295,9.1535,13.6725,1.4227,1.0099,0.7512,1.0656,0.7228
1185.35,4.462,20.614,9.4207,14.1025,1.4478,1.0334,0.7343,1.0375,0.7015
1183.72,4.4763,20.417,9.3581,14.075,1.445,1.0258,0.7298,1.0456,0.6981
1187.71,4.4765,20.412,9.3427,14.0925,1.4458,1.0226,0.7264,1.0444,0.6949
1192.13,4.478,20.4305,9.3557,14.015,1.4443,1.0282,0.7252,1.039,0.6921
1193.91,4.477,20.51,9.228,13.9385,1.4434,1.0262,0.7244,1.0425,0.6902
1204.65,4.476,20.7095,9.1911,14.0305,1.4476,1.0246,0.7216,1.0452,0.6909
1201.51,4.4725,20.611,9.198,14.0081,1.4469,1.0268,0.7174,1.0449,0.687
1204.595,4.47425,20.65975,9.21285,13.9703,1.44795,1.0276,0.71815,1.04535,0.688
1207.68,4.476,20.7085,9.2277,13.9325,1.449,1.0284,0.7189,1.0458,0.689
1212.22,4.48,20.735,9.206,13.8575,1.4522,1.0313,0.7185,1.0389,0.691
1207.05,4.483,20.6755,9.1213,13.6225,1.4482,1.023,0.722,1.0486,0.6958
1203.73,4.4845,20.617,9.0803,13.7,1.4465,1.016,0.723,1.0552,0.6958
1207.23,4.49,20.906,9.1583,13.78,1.4498,1.0266,0.7231,1.0416,0.6927
1198.07,4.496,21.3855,9.1108,13.6275,1.4409,1.0228,0.727,1.0476,0.6949
1182.46,4.483,21.395,8.9981,13.5575,1.4292,1.0107,0.7334,1.0598,0.7022
1198.85,4.471,21.296,9.0421,13.715,1.4372,1.015,0.7305,1.056,0.6973
1200.51,4.475,21.3375,9.0441,13.6325,1.4345,1.0148,0.7364,1.0576,0.7027
1196.96,4.473,21.6245,9.0643,13.6725,1.4348,1.0158,0.737,1.0572,0.6986
1197.59,4.47,21.875,9.1003,13.8375,1.4364,1.0203,0.74,1.0501,0.7008
1170.93,4.456,21.7045,8.9121,13.4675,1.4221,1.0066,0.7508,1.0666,0.7138
1177.81,4.46,21.5435,8.9143,13.4425,1.4313,1.0098,0.7481,1.0625,0.7105
1169.71,4.46,21.563,8.9131,13.46875,1.4242,1.0063,0.75105,1.066,0.7144
1161.61,4.46,21.5825,8.9119,13.495,1.4171,1.0028,0.754,1.0695,0.7183
1170.73,4.443,21.851,8.9134,13.505,1.4235,1.0028,0.7553,1.0682,0.7178
1177.03,4.447,21.891,8.977,13.6,1.4289,1.0094,0.7545,1.063,0.7171
1171.425,4.4415,21.66325,8.90985,13.55,1.42375,1.0042,0.75545,1.0685,0.7193
1165.82,4.436,21.4355,8.8427,13.5,1.4186,0.999,0.7564,1.074,0.7215
1165.25,4.433,21.384,8.8411,13.3375,1.4178,0.9998,0.7584,1.0749,0.7261
1139.9,4.422,20.626,8.7176,13.3675,1.4086,0.9894,0.7673,1.0802,0.7306
1134.65,4.426,20.3565,8.7681,13.23,1.407,0.991,0.7686,1.0792,0.7322
1134.87,4.427,20.517,8.8343,13.4,1.4113,0.9934,0.7641,1.0731,0.7304
1142.89,4.434,20.6415,8.8625,13.4175,1.4163,0.997,0.7636,1.069,0.7316
1143.25,4.437,20.499,8.8331,13.3875,1.4149,0.9934,0.7648,1.0708,0.7322
1149.88,4.437,20.4155,8.9006,13.3925,1.4195,1.0013,0.7623,1.0658,0.7182
1146.78,4.442,20.3135,8.9,13.38,1.4194,1.0028,0.7686,1.065,0.7207
1150.16,4.447,20.325,8.9362,13.3125,1.4235,1.0054,0.7644,1.0603,0.7175
1139.33,4.448,20.345,8.94,13.1625,1.4204,1.0072,0.7638,1.0577,0.7154
1136.46,4.447,20.29,8.9191,12.9625,1.4202,1.0062,0.7698,1.0597,0.7202
1140.57,4.451,20.3405,8.8612,13.05,1.4186,0.9992,0.7694,1.066,0.7227
1150.73,4.451,20.4615,8.9175,13.0975,1.4197,1.0022,0.7657,1.0614,0.7182
1147.18,4.45325,20.44225,8.9426,13.10875,1.42005,1.00525,0.76645,1.05825,0.7169
1143.63,4.4555,20.423,8.9677,13.12,1.4204,1.0083,0.7672,1.0551,0.7156
1142.15,4.451,19.9155,8.982,13.065,1.4157,1.0109,0.7683,1.0555,0.7161
1129.84,4.447,19.735,8.986,12.8975,1.4058,1.0062,0.7716,1.0586,0.7235
1130.41,4.437,19.869,8.9994,12.9275,1.4039,1.0055,0.7681,1.058,0.7201
1140.75,4.4455,19.8785,9.0293,13.0325,1.4088,1.0072,0.7664,1.0564,0.7131
1146.9,4.447,19.9265,9.0664,13.1,1.4114,1.012,0.7578,1.0514,0.7071
1156.77,4.452,19.5775,9.0372,13.09,1.4155,1.0118,0.7559,1.0552,0.7012
1154.36,4.446,19.536,9.0115,13,1.4119,1.0114,0.7583,1.0586,0.6999
1149.87,4.445,19.505,8.9966,12.955,1.4106,1.013,0.7603,1.0582,0.6983
1154.69,4.452,19.6045,9.0444,13.0975,1.4175,1.0146,0.7544,1.0547,0.6926
1158.12,4.459,19.7885,9.0305,13.29,1.4192,1.0131,0.7517,1.0586,0.6907
1150.37,4.449,19.654,9.0139,13.215,1.4136,1.0104,0.7531,1.0667,0.6919
1150.37,4.445,19.559,8.9466,13.1125,1.413,1.0068,0.7581,1.067,0.6927
1148.54,4.448,19.626,8.9471,13.14,1.414,1.0078,0.7575,1.0645,0.6933
1144.16,4.446,19.449,8.9571,13.0275,1.4121,1.008,0.7593,1.063,0.6956
1148.54,4.448,19.1725,8.8241,12.7375,1.4012,0.9953,0.7673,1.0738,0.6979
1128.67,4.434,19.132,8.8167,12.7425,1.402,0.9978,0.769,1.0742,0.7008
1112.29,4.425,19.0205,8.8247,12.63,1.3957,0.9966,0.7733,1.0754,0.705
1118.23,4.423,19.0915,8.789,12.615,1.3982,0.9936,0.7717,1.081,0.7063
1117.91,4.425,19.0645,8.7984,12.56,1.3983,0.99,0.7674,1.08,0.7056
1117.91,4.427,18.992,8.8139,12.495,1.3989,0.9924,0.7644,1.0787,0.7043
1116.69,4.423,18.852,8.8111,12.43,1.3991,0.991,0.7619,1.0806,0.703
1108.3,4.409,18.8205,8.7701,12.7425,1.3926,0.983,0.7623,1.0882,0.7055
1111.51,4.414,18.865,8.7864,12.9,1.3932,0.985,0.7651,1.0852,0.7037
1112.28,4.417,18.83,8.8801,13.025,1.3955,0.9966,0.766,1.0756,0.7025
1114.11,4.419,18.665,8.9092,12.8075,1.3942,0.9969,0.7666,1.0726,0.7023
1117.48,4.424,18.829,8.9349,13.4225,1.3967,0.9998,0.7638,1.0698,0.7001
1126.58,4.4295,18.7235,8.978,13.7525,1.4009,1.005,0.7575,1.0661,0.6955
1131.21,4.435,18.745,9.0076,13.77,1.4023,1.0046,0.7549,1.0651,0.6973
1133.89,4.4335,18.648,9.0503,13.77,1.4021,1.0066,0.7516,1.0616,0.6957
1141.24,4.433,18.691,9.0635,13.9025,1.4045,1.0077,0.75,1.0606,0.6965
1147.77,4.431,18.7485,9.045,13.8275,1.4029,1.0072,0.7497,1.0614,0.6956
1138.83,4.425,18.7665,9.0165,13.6225,1.3999,1.0054,0.7485,1.0611,0.6925
1133.32,4.41,18.535,9.0255,13.4225,1.3975,1.0047,0.7585,1.063,0.7011
1136.67,4.405,18.5293,9.0289,13.415,1.3969,1.0038,0.7575,1.0625,0.7009
1134.25,4.403,18.548,8.9864,13.295,1.3954,1.0022,0.7604,1.066,0.7028
1143.89,4.409,18.478,8.9737,13.285,1.3967,0.9978,0.7553,1.0706,0.7034
1142.37,4.3985,18.868,8.982,13.3025,1.3987,0.9986,0.75,1.0707,0.7002
1136.29,4.396,18.848,8.9546,13.1875,1.3965,0.996,0.754,1.0758,0.7017
1134.22,4.398,18.8425,9.0155,13.1575,1.3968,0.9987,0.7539,1.0694,0.702
1132.19,4.398,18.69,8.8732,12.985,1.3933,0.9964,0.7558,1.0846,0.7019
1126.54,4.369,18.9305,8.7675,13.0875,1.3927,0.9925,0.7538,1.0941,0.6949
1133.17,4.346,19.149,8.7855,13.2825,1.3977,0.9957,0.7462,1.0872,0.688
1133.83,4.345,19.119,8.8499,13.3725,1.3975,0.9948,0.7452,1.0864,0.6854
1136.99,4.339,18.934,8.8635,13.335,1.397,0.9944,0.7475,1.0895,0.686
1129.16,4.326,18.78,8.8291,13.285,1.3951,0.9913,0.7523,1.091,0.6923
1131.25,4.317,18.795,8.8148,13.3525,1.3951,0.9913,0.7451,1.092,0.6912
1134.2,4.326,19.0145,8.816,13.615,1.4008,0.989,0.7403,1.0967,0.6854
1136.49,4.335,19.004,8.7941,13.4775,1.4041,0.9876,0.7414,1.0996,0.6915
1132.91,4.335,19.1055,8.8372,13.6,1.4049,0.9979,0.7386,1.0928,0.691
1134.84,4.345,19.1225,8.8876,13.59,1.4112,1.0074,0.7352,1.0875,0.6899
1132.13,4.345,18.9705,8.913,13.45,1.4099,1.0088,0.7383,1.0873,0.6946
1127.51,4.346,18.8825,8.8799,13.33,1.4084,1.0061,0.7374,1.0869,0.6849
1121.68,4.344,18.764,8.8439,13.375,1.4044,1.0008,0.7397,1.0926,0.686
1115.01,4.325,18.66,8.819,13.16,1.398,0.9964,0.7425,1.0979,0.6886
1115,4.32,18.6195,8.7982,13.0925,1.3958,0.9878,0.7429,1.1072,0.6881
1118.67,4.321,18.628,8.7533,13.1675,1.3914,0.9808,0.7426,1.1134,0.6926
1129.17,4.326,18.9265,8.7755,13.41,1.3918,0.9763,0.7432,1.113,0.6916
1116.71,4.32,18.678,8.7398,13.2225,1.3867,0.9754,0.7449,1.119,0.6913
1114.71,4.303,18.6695,8.6994,13.2175,1.3864,0.9736,0.7476,1.1236,0.699
1125.02,4.292,18.638,8.7069,13.105,1.3898,0.974,0.7485,1.1198,0.7014
1122.83,4.291,18.5665,8.7107,12.9525,1.3895,0.9769,0.7463,1.1175,0.7012
1119.71,4.277,18.466,8.6731,12.875,1.3844,0.972,0.7466,1.1218,0.7043
1118.67,4.267,18.499,8.6926,12.87,1.3816,0.9753,0.744,1.117,0.7055
1119.58,4.279,18.655,8.6788,13.1725,1.3833,0.9684,0.7437,1.1236,0.71
1120.85,4.286,18.5775,8.6915,12.9775,1.3859,0.9712,0.7387,1.1214,0.7064
1117.49,4.279,18.67,8.6323,12.8,1.3813,0.9642,0.7441,1.127,0.7141
1118.44,4.262,18.3895,8.6621,12.685,1.3818,0.9657,0.7479,1.125,0.7141
1118.53,4.265,18.2825,8.6733,12.8325,1.3792,0.9628,0.7514,1.1266,0.7201
1124.16,4.2616,18.2305,8.6945,12.8275,1.3816,0.9657,0.755,1.1236,0.7196
1122.73,4.267,18.1775,8.7159,12.8975,1.3813,0.9675,0.7543,1.1217,0.7219
1123.51,4.2635,18.1855,8.7178,12.8525,1.3837,0.97,0.7532,1.119,0.7207
1130.55,4.2635,18.1725,8.7412,12.83,1.3842,0.9688,0.7539,1.1204,0.7206
1127.79,4.261,18.078,8.7035,12.8,1.3818,0.9692,0.754,1.1194,0.7221
1116.45,4.256,17.93,8.6421,12.5925,1.3718,0.9662,0.7619,1.1277,0.7303
1129.91,4.265,18.09,8.7503,12.8725,1.3828,0.9749,0.7582,1.1152,0.7209
1133.2,4.274,17.9195,8.7035,12.815,1.383,0.9739,0.7622,1.1194,0.7252
1134.69,4.276,17.936,8.7339,12.955,1.3858,0.9745,0.7605,1.116,0.7244
1141.33,4.282,18.1255,8.7941,13.065,1.3902,0.9759,0.7575,1.1124,0.7239
1143.01,4.286,18.154,8.7619,13.0425,1.3912,0.9744,0.7549,1.1143,0.7214
1143.01,4.286,18.112,8.753,12.98,1.3909,0.9728,0.7542,1.1148,0.7265
1132.99,4.2865,17.962,8.7139,12.9175,1.386,0.9692,0.7578,1.1196,0.7294
1132.48,4.2865,17.883,8.713,12.85,1.3875,0.9706,0.759,1.1196,0.7303
1137.77,4.2865,17.9735,8.6147,12.96,1.3867,0.9638,0.7588,1.13,0.7278
1141.91,4.296,17.889,8.5665,12.955,1.3818,0.9608,0.7638,1.1364,0.7308
1144.07,4.292,18.031,8.495,13.0325,1.3799,0.9569,0.768,1.142,0.729
1143.75,4.291,18.076,8.44,13.0925,1.3765,0.9586,0.7676,1.1411,0.7322
1149.26,4.2965,18.2215,8.4742,13.2225,1.3825,0.9632,0.7652,1.1367,0.7299
1151.16,4.29575,18.2755,8.48865,13.31125,1.3823,0.9642,0.762,1.13515,0.7286
1153.06,4.295,18.3295,8.5031,13.4,1.3821,0.9652,0.7588,1.1336,0.7273
1156.55,4.297,18.307,8.4454,13.45,1.3826,0.9634,0.7584,1.1409,0.7266
1153.85,4.297,18.144,8.4373,13.425,1.3823,0.9644,0.7599,1.1396,0.7273
1149.35,4.295,17.981,8.4368,13.43,1.385,0.9658,0.7599,1.1396,0.7269
1149.83,4.296,17.953,8.4259,13.595,1.3845,0.9672,0.7614,1.143,0.7209
1138.32,4.292,17.767,8.4176,13.235,1.3781,0.9648,0.7673,1.1411,0.7261
1137.22,4.2905,17.739,8.3662,13.2525,1.3768,0.9685,0.7728,1.1385,0.7315
1127.79,4.291,17.562,8.3298,13.0275,1.3717,0.9654,0.7813,1.1452,0.7331
1127.74,4.286,17.6,8.3016,12.91,1.3693,0.9627,0.7811,1.147,0.7322
1123.69,4.284,17.499,8.2742,12.905,1.3659,0.9526,0.7923,1.1578,0.7368
1122.92,4.2845,17.4775,8.2893,12.92,1.3684,0.9548,0.7946,1.1518,0.7357
1120.77,4.29,17.512,8.2314,13.005,1.3662,0.9507,0.7958,1.1634,0.7394
1117.47,4.282,17.563,8.2491,12.9425,1.3628,0.9468,0.7911,1.1655,0.7437
1113.82,4.276,17.6835,8.2205,12.965,1.3616,0.9456,0.7926,1.1642,0.743
1117.02,4.28,17.763,8.2025,13.025,1.3611,0.9496,0.7949,1.1656,0.7424
1117.76,4.2825,17.756,8.2301,13.0275,1.3612,0.958,0.7922,1.1632,0.7431
1115.15,4.276,17.6915,8.2297,13.025,1.3598,0.9656,0.7962,1.1656,0.7491
1121.49,4.2795,17.7535,8.1177,13.0225,1.3571,0.9685,0.7991,1.1754,0.7506
1121.86,4.28,17.859,8.0752,13.2225,1.3559,0.965,0.7988,1.1826,0.7503
1121.09,4.284,17.8085,8.1124,13.215,1.3579,0.9655,0.7974,1.1799,0.7474
1121.55,4.284,17.82,8.0958,13.21,1.3585,0.9684,0.7983,1.1861,0.7445
1127.73,4.277,17.8845,8.0922,13.3925,1.3588,0.969,0.7945,1.188,0.7438
1128.02,4.277,17.865,8.1615,13.46,1.3604,0.9721,0.7924,1.1754,0.7414
1127.39,4.282,17.966,8.1597,13.27,1.3634,0.9728,0.7905,1.1788,0.7353
1125.6,4.284,17.9135,8.1928,13.2,1.3638,0.9766,0.7905,1.1724,0.7328
1138.69,4.287,17.9835,8.1879,13.455,1.3643,0.9649,0.7872,1.1748,0.7317
1144.36,4.29,17.874,8.1475,13.355,1.3634,0.9647,0.7888,1.1751,0.7276
1141.57,4.2935,17.838,8.1405,13.47,1.3615,0.962,0.788,1.1811,0.7305
1137.22,4.292,17.7685,8.1107,13.2975,1.3619,0.9714,0.7864,1.1786,0.7297
1135.47,4.294,17.8365,8.0847,13.3075,1.3671,0.9718,0.7822,1.1736,0.7241
1137.75,4.297,17.729,8.1177,13.21,1.3676,0.9744,0.7882,1.1703,0.7263
1138.23,4.294,17.747,8.1152,13.1825,1.3647,0.9633,0.7918,1.1736,0.7308
1139.83,4.288,17.756,8.1082,13.1525,1.3634,0.9642,0.7933,1.1748,0.7329
1137.14,4.2855,17.646,8.0693,13.155,1.3611,0.9629,0.7936,1.1814,0.7326
